Zipcode,State,Land Area (sq mi),Center Point Lat,Center Point Lng
68340,NE,63.022,40.125343,-97.755279
68341,NE,99.07700000000001,40.381113,-96.920261
68342,NE,71.72,40.097171,-96.94631700000001
68343,NE,91.71600000000001,40.618234,-97.132103
68344,NE,40.179,40.566742,-96.399847
68345,NE,48.778,40.040809,-96.02463399999999
68346,NE,54.315,40.657703000000005,-96.025186
68347,NE,34.293,40.804571,-96.42583499999999
68348,NE,39.051,40.310315,-96.132908
68349,NE,50.292,40.83163,-96.29689599999999
68350,NE,24.875999999999998,40.041468,-97.069559
68351,NE,92.13600000000001,40.661353999999996,-97.434625
68352,NE,290.519,40.142403,-97.229238
68354,NE,100.46799999999999,40.638978,-97.577161
68355,NE,151.299,40.109001,-95.567883
68357,NE,51.75,40.312925,-96.547756
68358,NE,48.047,40.531326,-96.608274
68359,NE,123.337,40.631291999999995,-97.284829
68360,NE,21.855,40.950556,-96.956412
68361,NE,96.904,40.512146,-97.598807
68362,NE,4.915,40.15225,-97.441445
68364,NE,0.134,40.832667,-97.218787
68365,NE,54.445,40.604554,-97.71843199999999
68366,NE,51.863,40.974112,-96.434942
68367,NE,67.611,41.039521,-97.39684
68368,NE,35.580999999999996,40.560666999999995,-96.82154200000001
68370,NE,171.269,40.139641999999995,-97.547632
68371,NE,78.35,40.771376000000004,-97.79014000000001
68372,NE,35.942,40.609311,-96.603944
68375,NE,40.861,40.033188,-97.45614499999999
68376,NE,147.542,40.174357,-95.945332
68377,NE,53.148999999999994,40.216991,-97.019346
68378,NE,65.219,40.386004,-96.018384
68379,NE,0.08800000000000001,40.519884999999995,-95.867366
68380,NE,4.037,40.24187,-96.38367
68381,NE,62.067,40.076648999999996,-96.480625
68382,NE,0.04,40.597299,-96.02405999999999
68401,NE,44.428999999999995,40.7386,-97.59113
68402,NE,33.088,40.907789,-96.857157
68403,NE,0.6409999999999999,40.920896,-96.16802
68404,NE,48.85,40.613627,-96.752842
68405,NE,79.061,40.76205,-97.073498
68406,NE,53.56,40.500089,-97.385641
68407,NE,45.707,40.9167,-96.266964
68409,NE,31.15,40.907713,-95.95418000000001
68410,NE,151.762,40.635791,-95.883799
68413,NE,50.795,40.846119,-96.026323
68414,NE,48.766999999999996,40.308102000000005,-95.665835
68415,NE,71.164,40.069634,-96.821216
68416,NE,45.42100000000001,40.4103,-97.459542
68417,NE,23.959,40.733168,-96.09414699999999
68418,NE,65.741,40.687767,-96.403382
68419,NE,0.284,40.599806,-96.51117099999999
68420,NE,135.264,40.09297,-96.209452
68421,NE,45.523999999999994,40.493981,-95.743549
68422,NE,46.768,40.388735,-96.694709
68423,NE,54.052,40.807477,-96.95745
68424,NE,64.541,40.299195000000005,-97.016261
68428,NE,51.721000000000004,40.964424,-96.793115
68430,NE,44.068000000000005,40.668618,-96.663351
68431,NE,48.255,40.067562,-95.438183
68433,NE,51.618,40.053053999999996,-95.738208
68434,NE,158.795,40.909586,-97.116949
68436,NE,92.47399999999999,40.43026,-97.738261
68437,NE,30.112,40.226069,-95.64395
68438,NE,0.09699999999999999,40.626605,-96.744615
68439,NE,36.407,40.995946,-97.20666700000001
68440,NE,20.685,40.060556,-97.001788
68441,NE,62.876999999999995,40.227059999999994,-96.241839
68442,NE,37.848,40.238673,-95.77323299999999
68443,NE,103.919,40.447459,-96.350076
68444,NE,26.765,40.411381,-97.57708000000001
68445,NE,22.037,40.389231,-97.079163
68446,NE,100.61,40.653402,-96.175404
68447,NE,51.423,40.208884999999995,-96.072644
68448,NE,34.196999999999996,40.559453999999995,-96.024463
68450,NE,125.084,40.363539,-96.229749
68452,NE,15.39,40.394441,-97.852288
68453,NE,59.665,40.416546999999994,-97.325795
68454,NE,55.17,40.691824,-96.288481
68455,NE,34.713,40.820046999999995,-95.897286
68456,NE,54.975,40.909053,-97.320861
68457,NE,39.594,40.153193,-95.699364
68458,NE,23.695,40.227478000000005,-96.50909899999999
68460,NE,96.131,40.890741,-97.43514
68461,NE,24.066999999999997,40.762334,-96.511432
68462,NE,55.31399999999999,40.952129,-96.51965899999999
68463,NE,56.879,40.875803000000005,-96.12903100000001
68464,NE,80.413,40.428713,-97.206941
68465,NE,100.035,40.486338,-97.022227
68466,NE,98.021,40.066854,-96.642831
68467,NE,180.197,40.866364000000004,-97.595637
68502,NE,5.91,40.78581,-96.698002
68503,NE,2.9619999999999997,40.82458,-96.674021
68504,NE,6.685,40.854478,-96.660184
68505,NE,3.7489999999999997,40.824839000000004,-96.619262
68506,NE,7.191,40.779641,-96.639634
68507,NE,10.29,40.858885,-96.614848
68508,NE,2.9539999999999997,40.818272,-96.703937
68510,NE,5.82,40.806237,-96.635703
68512,NE,9.085,40.738801,-96.707513
68514,NE,5.167999999999999,40.921979,-96.653112
68516,NE,19.03,40.735276,-96.64279
68517,NE,26.781999999999996,40.932207,-96.60325300000001
68520,NE,11.083,40.799995,-96.55228199999999
68521,NE,14.463,40.868266,-96.705455
68522,NE,10.779000000000002,40.787163,-96.764222
68523,NE,15.991,40.734977,-96.758257
68524,NE,30.604,40.906991999999995,-96.787368
68526,NE,11.285,40.729972,-96.58206700000001
68527,NE,27.098000000000003,40.847114000000005,-96.524224
68528,NE,19.226,40.820768,-96.830054
68531,NE,4.063,40.90143,-96.72322700000001
68532,NE,8.806000000000001,40.792052000000005,-96.84265500000001
68601,NE,288.567,41.454137,-97.398326
68620,NE,306.14599999999996,41.744793,-98.076696
68621,NE,32.277,41.492162,-96.639488
68622,NE,175.27,41.93481,-98.622715
68623,NE,87.04,41.441472999999995,-98.151971
68624,NE,69.25399999999999,41.345613,-97.22935799999999
68626,NE,62.06100000000001,41.169497,-96.992008
68627,NE,127.96799999999999,41.55901,-98.17438100000001
68628,NE,107.079,41.22762,-97.836915
68629,NE,144.245,41.719653,-97.13261700000001
68631,NE,41.729,41.691866,-97.342867
68632,NE,154.945,41.245896,-97.131613
68633,NE,103.244,41.706202000000005,-96.896404
68634,NE,0.41100000000000003,41.389897999999995,-97.49306899999999
68635,NE,54.75899999999999,41.083416,-97.015909
68636,NE,225.36,42.009223999999996,-98.152606
68637,NE,96.844,41.881019,-98.72180300000001
68638,NE,152.019,41.375492,-97.992939
68640,NE,123.561,41.460369,-97.785881
68641,NE,94.78,41.73567,-97.015265
68642,NE,129.594,41.689215000000004,-97.513932
68643,NE,95.691,41.705976,-97.263334
68644,NE,90.935,41.704257,-97.670015
68647,NE,67.898,41.518774,-97.62834000000001
68648,NE,41.36600000000001,41.400719,-96.800326
68649,NE,103.28200000000001,41.505047999999995,-96.785365
68651,NE,124.54799999999999,41.228224,-97.57012900000001
68652,NE,125.535,41.861674,-98.044521
68653,NE,57.746,41.558234999999996,-97.485954
68654,NE,53.678999999999995,41.067034,-97.779138
68655,NE,29.715999999999998,41.655561,-98.242514
68658,NE,75.3,41.197764,-97.28100500000001
68659,NE,32.431,41.545943,-96.935406
68660,NE,133.476,41.572817,-97.869571
68661,NE,152.45,41.492505,-97.088623
68662,NE,93.677,41.210704,-97.417564
68663,NE,89.84899999999999,41.319184,-97.68513399999999
68664,NE,0.39899999999999997,41.704011,-96.786542
68665,NE,280.435,41.769883,-98.392246
68666,NE,89.936,41.110595,-97.611211
68667,NE,14.647,41.10978,-97.304742
68669,NE,55.841,41.079231,-97.236898
68701,NE,189.66400000000002,42.019825,-97.44255600000001
68710,NE,84.772,42.441865,-96.859268
68711,NE,236.49,42.194967,-99.039009
68713,NE,570.835,42.54015,-98.95956600000001
68714,NE,724.924,42.430669,-99.493546
68715,NE,56.13399999999999,41.963891,-97.609897
68716,NE,59.888000000000005,41.927040999999996,-96.822664
68717,NE,22.729,42.38335,-97.222448
68718,NE,224.27900000000002,42.669933,-97.69208499999999
68719,NE,60.788999999999994,42.954456,-98.560153
68720,NE,66.738,42.344997,-98.01465999999999
68722,NE,93.10799999999999,42.929935,-98.869016
68723,NE,69.34,42.282752,-97.20824
68724,NE,34.11,42.638006,-97.894006
68725,NE,168.118,42.197414,-98.777902
68726,NE,120.57600000000001,42.184661,-98.21011
68727,NE,71.07,42.515296,-97.202478
68728,NE,24.144000000000002,42.375131,-96.94712
68729,NE,158.4,42.471872,-97.905075
68730,NE,137.077,42.767263,-97.53463199999999
68731,NE,36.433,42.404578,-96.472928
68732,NE,46.901,42.493826,-96.97873299999999
68733,NE,99.17299999999999,42.285129,-96.725139
68734,NE,24.155,42.458508,-98.803963
68735,NE,371.99,42.139520000000005,-98.466036
68736,NE,70.104,42.735371,-97.367806
68739,NE,222.96900000000002,42.625997,-97.269952
68740,NE,70.031,42.152347,-97.29616999999999
68741,NE,64.027,42.343022,-96.59447800000001
68742,NE,38.959,42.352415,-98.529412
68743,NE,63.7,42.457419,-96.62445699999999
68745,NE,119.14399999999999,42.456196999999996,-97.083883
68746,NE,233.36599999999999,42.809636,-98.437442
68747,NE,32.045,42.391145,-97.496125
68748,NE,169.054,41.836996,-97.474624
68749,NE,2.0180000000000002,42.453088,-97.475351
68751,NE,0.16,42.690453999999995,-96.98091600000001
68752,NE,145.834,42.028776,-97.723726
68753,NE,146.97,42.883132,-99.413221
68755,NE,144.908,42.926512,-99.130016
68756,NE,130.833,42.183568,-97.98028599999999
68757,NE,127.956,42.65328,-96.927927
68758,NE,112.302,41.792434,-97.785946
68759,NE,245.489,42.70414,-99.31054
68760,NE,209.53,42.708842,-97.87497900000001
68761,NE,39.048,42.049904,-97.96205
68763,NE,541.743,42.501043,-98.60820799999999
68764,NE,136.083,42.404882,-98.23167
68765,NE,116.979,42.3423,-97.613711
68766,NE,122.97399999999999,42.433234000000006,-98.403063
68767,NE,210.925,42.199248,-97.553627
68768,NE,68.855,41.995221,-97.066425
68769,NE,143.578,42.325158,-97.811327
68770,NE,91.615,42.561623,-96.764827
68771,NE,146.817,42.395624,-97.35999100000001
68773,NE,53.232,42.362211,-98.119232
68774,NE,39.75,42.812222,-97.27489200000001
68776,NE,20.744,42.467422,-96.44705
68777,NE,177.31799999999998,42.860847,-98.688036
68778,NE,474.48199999999997,42.853013,-99.798484
68779,NE,170.34400000000002,41.955847999999996,-97.199113
68780,NE,309.711,42.632961,-99.12819
68781,NE,115.771,42.025745,-97.863783
68783,NE,221.178,42.618474,-98.159234
68784,NE,104.704,42.257166999999995,-96.891367
68785,NE,30.655,42.426528000000005,-96.724096
68786,NE,120.985,42.50156,-97.55744200000001
68787,NE,140.506,42.213826,-97.03094899999999
68788,NE,192.429,41.839631,-96.721283
68789,NE,43.927,42.543523,-97.97032
68790,NE,65.291,42.156671,-97.181822
68791,NE,133.17,41.988425,-96.984375
68792,NE,55.948,42.742919,-97.108243
68801,NE,89.65899999999999,40.947669,-98.292138
68803,NE,87.40299999999999,40.956077,-98.414575
68810,NE,19.024,40.855270000000004,-98.46368199999999
68812,NE,118.244,40.887782,-99.283842
68813,NE,562.651,41.699113,-99.85639
68814,NE,192.935,41.316486,-99.412938
68815,NE,149.592,41.418284,-99.14399
68816,NE,37.39,41.177383,-98.132949
68817,NE,94.219,41.26748,-98.79382199999999
68818,NE,181.542,40.817854,-98.005876
68820,NE,40.481,41.112899,-98.70141600000001
68821,NE,199.81799999999998,42.010446,-99.76759200000001
68822,NE,397.463,41.380918,-99.63171899999999
68823,NE,929.63,41.956564,-99.155956
68824,NE,106.65299999999999,40.994135,-98.597716
68825,NE,314.849,41.264062,-99.968062
68826,NE,144.965,41.163588,-98.01639899999999
68827,NE,61.29,41.042659,-98.181454
68828,NE,98.47,41.549671000000004,-99.237336
68831,NE,65.14699999999999,41.108676,-98.554699
68832,NE,108.134,40.763298,-98.369173
68833,NE,459.681,41.825835,-100.205383
68834,NE,96.32,41.031607,-99.658913
68835,NE,97.594,41.331899,-98.61724
68836,NE,148.243,40.709811,-99.373986
68837,NE,24.233,41.659793,-99.076621
68838,NE,51.00899999999999,41.212162,-98.662361
68840,NE,145.888,40.759665999999996,-98.877542
68841,NE,65.22,40.758828,-98.171175
68842,NE,159.65200000000002,41.567553000000004,-98.500538
68843,NE,82.62,40.905251,-97.89076800000001
68844,NE,44.728,41.053759,-99.06339399999999
68845,NE,111.554,40.721039000000005,-99.164684
68846,NE,28.61,41.068251000000004,-97.895188
68847,NE,93.89299999999999,40.76003,-99.017084
68849,NE,0.16699999999999998,40.700703000000004,-99.10941600000001
68850,NE,260.92,40.826405,-99.739779
68852,NE,109.40100000000001,41.161301,-99.124626
68853,NE,195.673,41.294283,-98.99183000000001
68854,NE,68.752,41.009921999999996,-98.00242800000001
68855,NE,188.834,41.169365,-99.325507
68856,NE,109.76299999999999,41.544165,-99.7685
68858,NE,61.278,40.965614,-99.376302
68859,NE,86.796,41.474517,-98.825464
68860,NE,180.06099999999998,41.13393,-99.795328
68861,NE,0.368,40.702356,-99.25881700000001
68862,NE,282.533,41.599956,-98.936456
68863,NE,122.10700000000001,40.766301,-99.532137
68864,NE,170.47,41.26363,-98.235239
68865,NE,62.361000000000004,40.896549,-98.178659
68866,NE,118.416,40.976946000000005,-99.124408
68869,NE,207.236,40.996134999999995,-98.884197
68870,NE,42.973,40.853989,-99.167086
68871,NE,65.389,41.140917,-98.852753
68872,NE,66.584,41.094857,-98.334
68873,NE,176.553,41.240105,-98.453771
68874,NE,267.585,41.644123,-99.418929
68875,NE,196.35299999999998,41.563132,-98.67052199999999
68876,NE,90.50200000000001,40.818433,-98.75524300000001
68878,NE,133.143,40.982333000000004,-99.51788499999999
68879,NE,343.121,41.897665,-99.509776
68881,NE,25.044,41.438428,-99.351889
68882,NE,117.031,41.435696,-98.39106600000001
68883,NE,170.44400000000002,40.808239,-98.59729399999999
68901,NE,137.10399999999998,40.591609999999996,-98.37272800000001
68920,NE,127.286,40.154543,-99.33991400000001
68922,NE,163.507,40.335198999999996,-99.896424
68923,NE,1.5959999999999999,40.359107,-99.468322
68924,NE,97.616,40.495556,-99.118997
68925,NE,60.912,40.428763000000004,-98.430111
68926,NE,143.015,40.105983,-99.84029100000001
68927,NE,153.721,40.499975,-99.633924
68928,NE,114.463,40.284345,-98.60684
68929,NE,50.402,40.15088,-99.04998
68930,NE,140.433,40.284768,-98.415566
68932,NE,73.265,40.315286,-98.722738
68933,NE,60.058,40.517843,-98.022998
68934,NE,26.930999999999997,40.340796000000005,-98.13508900000001
68935,NE,121.12799999999999,40.378358,-97.962002
68936,NE,75.32,40.328446,-99.771423
68937,NE,158.63299999999998,40.590959999999995,-99.88188000000001
68938,NE,58.327,40.415596,-98.117141
68939,NE,122.79700000000001,40.101287,-98.968918
68940,NE,94.00200000000001,40.547151,-99.246818
68941,NE,84.01799999999999,40.457209999999996,-98.27808900000001
68942,NE,145.292,40.096601,-98.300584
68943,NE,51.615,40.05737,-97.90725
68944,NE,104.90299999999999,40.643601000000004,-98.09479300000001
68945,NE,41.006,40.568226,-98.777823
68946,NE,26.455,40.111639000000004,-99.985789
68947,NE,69.197,40.280096,-99.047663
68948,NE,90.63799999999999,40.318263,-100.02148199999999
68949,NE,213.512,40.427061,-99.38895
68950,NE,47.547,40.461783000000004,-98.669439
68952,NE,65.637,40.07628,-98.66255600000001
68954,NE,11.637,40.622945,-98.234368
68955,NE,95.03,40.595563,-98.54278000000001
68956,NE,98.03200000000001,40.636323,-98.691023
68957,NE,107.464,40.273952,-98.246364
68958,NE,74.501,40.518809999999995,-99.497357
68959,NE,305.579,40.484,-98.91601
68960,NE,54.485,40.096651,-99.136253
68961,NE,126.542,40.208997,-98.043802
68964,NE,31.531,40.238096,-97.911878
68966,NE,123.10600000000001,40.159905,-99.467272
68967,NE,192.498,40.254034999999995,-99.624404
68969,NE,1.541,40.303874,-99.28339799999999
68970,NE,152.92,40.110321,-98.509567
68971,NE,93.705,40.110633,-99.24793100000001
68972,NE,129.039,40.118854999999996,-98.810982
68973,NE,50.333999999999996,40.454782,-98.56483
68974,NE,31.343000000000004,40.125862,-97.867653
68975,NE,27.214000000000002,40.618809999999996,-97.948619
68976,NE,91.971,40.59032,-99.727778
68977,NE,106.209,40.069843,-99.63086700000001
68978,NE,142.905,40.06666,-98.0975
68979,NE,126.771,40.589677,-97.851484
68980,NE,29.704,40.676614,-98.250701
68981,NE,81.98100000000001,40.278734,-98.896151
68982,NE,101.819,40.332296,-99.180146
69001,NE,444.686,40.246709,-100.64394200000001
69020,NE,94.535,40.197245,-100.300903
69021,NE,302.471,40.14161,-101.54034300000001
69022,NE,354.712,40.379758,-100.191949
69023,NE,224.74,40.483257,-101.90751
69024,NE,288.697,40.232726,-100.84705100000001
69025,NE,236.447,40.620868,-100.50948000000001
69026,NE,50.328,40.046771,-100.429674
69027,NE,39.31,40.427683,-101.5428
69028,NE,177.56900000000002,40.635927,-100.054271
69029,NE,197.671,40.708969,-100.252969
69030,NE,330.67199999999997,40.211719,-101.919863
69032,NE,335.01099999999997,40.570659,-101.014404
69033,NE,367.82199999999995,40.559381,-101.67600999999999
69034,NE,190.697,40.250769,-100.43369200000001
69036,NE,49.857,40.048682,-100.27435
69037,NE,75.991,40.184984,-101.405741
69038,NE,174.702,40.58732,-100.745866
69039,NE,102.61,40.696278,-100.391689
69040,NE,197.774,40.350305999999996,-101.125171
69041,NE,161.858,40.195121,-101.765479
69042,NE,42.192,40.476668,-100.405251
69043,NE,190.97,40.128710999999996,-101.255201
69044,NE,187.77,40.130145,-101.016489
69045,NE,374.005,40.465392,-101.369178
69046,NE,112.65,40.076407,-100.086526
69101,NE,591.501,41.141895,-100.800597
69120,NE,335.074,41.397011,-100.218112
69121,NE,629.447,41.513604,-101.688787
69122,NE,189.7,41.131252,-102.102414
69123,NE,202.024,41.011414,-100.371826
69125,NE,238.792,41.626490000000004,-102.824548
69127,NE,172.425,41.142762,-101.932112
69128,NE,430.668,41.22667,-103.92881899999999
69129,NE,307.92400000000004,41.113295,-102.409026
69130,NE,226.574,40.894116,-99.952965
69131,NE,190.278,41.407395,-102.973516
69132,NE,135.694,40.793401,-100.957871
69133,NE,228.737,41.188423,-103.460347
69134,NE,220.12,40.835298,-101.376254
69135,NE,158.868,42.295077,-100.219847
69138,NE,336.914,40.995816,-100.176551
69140,NE,354.53,40.850303000000004,-101.773477
69141,NE,115.824,41.306523,-102.955003
69142,NE,123.075,41.913938,-100.30487099999999
69143,NE,238.708,41.211576,-101.042099
69144,NE,120.934,41.272153,-101.537461
69145,NE,414.789,41.246021999999996,-103.66769599999999
69146,NE,155.746,41.312458,-101.773391
69147,NE,450.608,41.575007,-102.09346
69148,NE,368.74199999999996,41.590371999999995,-102.598259
69149,NE,301.67400000000004,41.221745,-102.67714699999999
69150,NE,168.614,40.8477,-101.543056
69151,NE,319.115,41.090203,-100.49525200000001
69152,NE,1494.2979999999998,42.165865999999994,-101.215036
69153,NE,192.627,41.101361,-101.675692
69154,NE,447.077,41.430572,-102.351775
69155,NE,352.31699999999995,41.188361,-101.389426
69156,NE,325.138,41.310781,-103.331902
69157,NE,26.971,42.062187,-100.153362
69161,NE,134.417,42.156506,-100.781305
69162,NE,434.463,41.129228000000005,-103.016632
69163,NE,648.248,41.569639,-100.54164200000001
69165,NE,419.51199999999994,41.264859,-101.207258
69166,NE,807.221,42.028186,-100.608571
69167,NE,640.818,41.596232,-101.00603100000001
69168,NE,162.441,40.798996,-101.98652299999999
69169,NE,253.76,40.821942,-101.160866
69170,NE,219.817,40.796027,-100.74430600000001
69171,NE,2.8139999999999996,40.890044,-100.070711
69201,NE,1234.2160000000001,42.739801,-100.567059
69210,NE,786.518,42.359562,-99.92392
69211,NE,489.413,42.832058,-101.303169
69212,NE,184.18400000000003,42.93293,-100.801436
69214,NE,291.074,42.598549,-100.099662
69216,NE,238.835,42.977809,-100.98359
69217,NE,177.421,42.564777,-99.666799
69218,NE,516.94,42.789248,-101.674835
69219,NE,291.155,42.577506,-101.203397
69220,NE,48.56,42.865604,-100.13035699999999
69221,NE,458.181,42.582491999999995,-100.300943
69301,NE,1026.761,42.122965,-102.88128
69331,NE,166.43099999999998,41.897273,-102.991332
69333,NE,579.381,42.050942,-101.966594
69334,NE,310.82,41.821808000000004,-103.29016
69335,NE,103.115,42.074795,-102.10984499999999
69336,NE,458.48800000000006,41.628527000000005,-103.167371
69337,NE,694.087,42.827175,-103.012899
69339,NE,387.214,42.604343,-103.412936
69340,NE,293.61400000000003,42.21487,-102.207861
69341,NE,220.083,41.72097,-103.632808
69343,NE,1266.2269999999999,42.702366999999995,-102.03311500000001
69345,NE,438.425,41.589582,-103.744624
69346,NE,1150.122,42.625227,-103.792979
69347,NE,436.472,42.606578000000006,-102.684374
69348,NE,923.215,42.275508,-103.350453
69350,NE,454.611,41.961247,-101.764942
69351,NE,793.664,42.028806,-102.42186099999999
69352,NE,132.095,41.803986,-103.973548
69353,NE,0.03,41.747228,-103.41650899999999
69354,NE,210.155,42.369194,-103.603633
69355,NE,0.5660000000000001,41.783287,-103.50620500000001
69356,NE,127.38,41.901589,-103.45094
69357,NE,314.018,42.110496000000005,-103.768458
69358,NE,187.521,42.066266,-103.968333
69360,NE,420.142,42.696937,-102.467053
69361,NE,114.345,41.922838,-103.622904
69365,NE,18.278,42.985001000000004,-102.50492
69366,NE,694.237,42.182821000000004,-101.58595799999999
69367,NE,209.095,42.811821,-103.330405
70001,LA,5.999,29.983729999999998,-90.1672
70002,LA,3.219,30.012223,-90.162523
70003,LA,7.013,30.001164000000003,-90.209724
70005,LA,4.183,29.999415999999997,-90.134065
70006,LA,2.595,30.014032,-90.191345
70030,LA,31.498,29.819196999999996,-90.43970999999999
70031,LA,3.517,29.943492,-90.295565
70032,LA,1.7480000000000002,29.958602000000003,-89.997477
70036,LA,4.379,29.714032,-90.121496
70037,LA,62.507,29.827451,-90.024702
70038,LA,1.33,29.349224,-89.438812
70039,LA,12.124,29.886943,-90.38900600000001
70040,LA,63.173,29.740213,-89.9226
70041,LA,10.49,29.339544,-89.48155
70043,LA,7.775,29.948414,-89.962678
70047,LA,10.755999999999998,29.968946999999996,-90.36730899999999
70049,LA,18.121,30.030544,-90.571302
70050,LA,0.578,29.379579,-89.590257
70051,LA,8.896,30.08615,-90.647603
70052,LA,2.904,30.055069,-90.695015
70053,LA,3.431,29.913421000000003,-90.053201
70056,LA,6.773,29.88738,-90.027313
70057,LA,38.486999999999995,29.962197999999997,-90.464199
70058,LA,12.629000000000001,29.868864000000002,-90.064875
70062,LA,7.075,29.991692999999998,-90.258179
70065,LA,8.031,30.027292,-90.25345
70067,LA,10.479000000000001,29.71088,-90.096785
70068,LA,53.593,30.156098999999998,-90.436898
70070,LA,92.458,29.829842,-90.310627
70071,LA,2.58,30.051615,-90.705906
70072,LA,20.758000000000003,29.835653000000004,-90.110302
70075,LA,3.31,29.933532,-89.92195
70076,LA,2.734,30.061668,-90.649614
70079,LA,2.24,30.003414000000003,-90.41020999999999
70080,LA,10.693,29.883998,-90.433699
70082,LA,13.686,29.563715000000002,-89.749596
70083,LA,125.40100000000001,29.463084000000002,-89.89475300000001
70084,LA,15.114,30.075645,-90.567481
70085,LA,38.603,29.836707,-89.737441
70086,LA,22.639,30.036191,-90.86541
70087,LA,12.606,29.976027000000002,-90.315015
70090,LA,49.763999999999996,29.969253000000002,-90.701136
70091,LA,221.479,29.119054,-89.271121
70092,LA,4.85,29.898940000000003,-89.895262
70094,LA,35.461999999999996,29.915778000000003,-90.207605
70112,LA,0.872,29.957008000000002,-90.07693499999999
70113,LA,1.0170000000000001,29.943018,-90.083073
70114,LA,4.87,29.937445,-90.032322
70115,LA,3.878,29.92393,-90.10248399999999
70116,LA,1.2919999999999998,29.967440000000003,-90.06478299999999
70117,LA,5.48,29.968157,-90.029962
70118,LA,4.684,29.944727,-90.125661
70119,LA,4.47,29.975137,-90.08694399999999
70121,LA,3.7460000000000004,29.959763,-90.163314
70122,LA,7.053999999999999,30.013437,-90.062798
70123,LA,7.516,29.949939,-90.205559
70124,LA,6.659,30.007378999999997,-90.10391899999999
70125,LA,2.343,29.952071999999998,-90.10331
70126,LA,10.103,30.0182,-90.020724
70127,LA,7.096,30.02365,-89.977867
70128,LA,4.874,30.050846000000003,-89.956039
70129,LA,90.705,30.080851000000003,-89.813366
70130,LA,2.1069999999999998,29.937353,-90.069648
70131,LA,11.907,29.906318,-89.958342
70139,LA,0.005,29.950229999999998,-90.070995
70163,LA,0.004,29.950058000000002,-90.075441
70301,LA,288.059,29.808328000000003,-90.75026700000001
70339,LA,56.232,29.9095,-91.182867
70340,LA,0.07200000000000001,29.669779,-91.105354
70341,LA,57.964,30.03252,-91.06746
70342,LA,7.428999999999999,29.693146999999996,-91.23834000000001
70343,LA,28.930999999999997,29.548398,-90.557239
70344,LA,102.854,29.176879,-90.515055
70345,LA,92.93,29.548415999999996,-90.25901999999999
70346,LA,51.457,30.153715999999996,-91.0032
70352,LA,3.697,29.684424,-90.94019399999999
70353,LA,21.281999999999996,29.358143,-90.700118
70354,LA,116.884,29.452557000000002,-90.28235500000001
70355,LA,103.742,29.7172,-90.46895
70356,LA,65.572,29.631565999999996,-90.97087900000001
70357,LA,211.456,29.242272999999997,-90.219498
70358,LA,6.402,29.214732,-90.027546
70359,LA,9.527000000000001,29.694018,-90.776515
70360,LA,64.325,29.578671000000003,-90.805402
70363,LA,74.952,29.538288,-90.704647
70364,LA,42.382,29.627637,-90.681784
70372,LA,29.322,29.782968,-90.988969
70373,LA,71.89399999999999,29.597953999999998,-90.318653
70374,LA,49.391999999999996,29.604507,-90.501988
70375,LA,2.1919999999999997,29.690078000000003,-90.536448
70377,LA,132.23,29.347284000000002,-90.502648
70380,LA,64.822,29.731623,-91.134095
70390,LA,161.189,29.897281,-91.031061
70391,LA,0.774,29.990821999999998,-91.0608
70392,LA,30.741,29.731241999999998,-91.318321
70393,LA,7.235,29.991358,-91.007272
70394,LA,86.01299999999999,29.692682,-90.616116
70395,LA,48.972,29.697436,-90.86173000000001
70397,LA,44.318000000000005,29.396843,-90.79128100000001
70401,LA,34.996,30.533553,-90.455443
70402,LA,0.086,30.516161,-90.470129
70403,LA,42.958999999999996,30.485553999999997,-90.487688
70420,LA,51.022,30.484687,-89.953028
70422,LA,169.312,30.734832,-90.48084300000001
70426,LA,121.27600000000001,30.926496999999998,-89.858614
70427,LA,147.261,30.744197999999997,-89.912079
70431,LA,71.958,30.616752,-89.967363
70433,LA,48.628,30.458753,-90.156316
70435,LA,104.66,30.556991999999997,-90.106639
70436,LA,3.937,30.793035999999997,-90.521582
70437,LA,91.829,30.619596,-90.209238
70438,LA,336.064,30.846224,-90.11132099999999
70441,LA,208.168,30.859966999999997,-90.749066
70442,LA,6.797999999999999,30.693140000000003,-90.334028
70443,LA,77.118,30.632672999999997,-90.53457900000001
70444,LA,251.46900000000002,30.897005,-90.489375
70445,LA,115.663,30.375351000000002,-89.910291
70446,LA,85.01299999999999,30.630171,-90.349707
70447,LA,31.298000000000002,30.422622999999998,-90.205827
70448,LA,21.949,30.36218,-90.039451
70449,LA,68.281,30.27393,-90.6701
70450,LA,74.38,30.928745000000003,-90.266751
70451,LA,0.18,30.54842,-90.48088100000001
70452,LA,74.44800000000001,30.420852000000004,-89.799212
70453,LA,34.944,30.700689,-90.764888
70454,LA,161.862,30.362846,-90.358594
70455,LA,16.544,30.529854999999998,-90.323981
70456,LA,32.0,30.787059000000003,-90.50461999999999
70458,LA,21.094,30.261870000000002,-89.794189
70460,LA,36.65,30.297957,-89.840688
70461,LA,48.662,30.231090999999996,-89.716936
70462,LA,80.14699999999999,30.376278999999997,-90.58074
70463,LA,0.7070000000000001,30.658383,-89.903929
70464,LA,9.924,30.551195,-89.91900799999999
70465,LA,4.909,30.856259,-90.52393000000001
70466,LA,31.551,30.568714,-90.500761
70471,LA,29.375999999999998,30.407038,-90.06342099999999
70501,LA,15.618,30.241832000000002,-91.991039
70503,LA,11.85,30.170873999999998,-92.054784
