Zipcode,Population,Pop_W,Pop_B,Pop_A,Pop_H,Median Age,State,Land Area (sq mi),Center Point Lat,Center Point Lng,Pop Density
01330,1432.0,1377.0,4.0,5.0,3.0,48.8,MA,33.326,42.513947,-72.821517,42.96945327972154
01331,13290.0,12634.0,81.0,106.0,822.0,43.7,MA,53.224,42.56240800000001,-72.19108,249.69938373666017
01337,2593.0,2525.0,11.0,38.0,81.0,49.7,MA,37.222,42.689307,-72.582249,69.66310246628338
01338,196.0,196.0,0.0,0.0,0.0,53.6,MA,3.454,42.572604,-72.824306,56.745801968731904
01339,1378.0,1339.0,11.0,17.0,8.0,49.8,MA,54.978,42.603776,-72.88964399999998,25.064571283058676
01340,1686.0,1605.0,6.0,30.0,17.0,48.4,MA,44.182,42.694731,-72.71095600000002,38.160336788737496
01341,1711.0,1671.0,5.0,3.0,43.0,49.4,MA,35.686,42.496937,-72.709414,47.94597321078294
01342,1616.0,1385.0,56.0,64.0,48.0,43.4,MA,17.834,42.543889,-72.60945799999998,90.61343501177527
01343,46.0,46.0,0.0,0.0,0.0,59.5,MA,4.871,42.657625,-72.978933,9.443646068569082
01344,1559.0,1471.0,28.0,8.0,45.0,40.5,MA,13.634,42.613418,-72.426427,114.34648672436555
01346,496.0,480.0,0.0,2.0,15.0,50.3,MA,20.996,42.693275,-72.823113,23.623547342350925
01347,143.0,141.0,0.0,0.0,0.0,38.7,MA,0.5770000000000001,42.559294,-72.518753,247.8336221837088
01349,1078.0,1008.0,7.0,14.0,0.0,53.3,MA,7.685,42.563061,-72.482122,140.27325959661678
01350,104.0,103.0,0.0,0.0,0.0,43.5,MA,10.720999999999998,42.727772,-72.98534599999998,9.700587631750771
01351,2212.0,2125.0,14.0,11.0,44.0,46.4,MA,20.926,42.53988,-72.521689,105.70582051036989
01354,1641.0,1509.0,43.0,6.0,98.0,48.3,MA,13.764,42.624076,-72.508643,119.22406277244987
01355,925.0,918.0,4.0,0.0,0.0,50.2,MA,47.38,42.458551,-72.327191,19.523005487547486
01360,3022.0,2931.0,7.0,52.0,75.0,45.0,MA,34.285,42.677091,-72.453876,88.14350298964563
01364,7880.0,7648.0,14.0,90.0,105.0,44.3,MA,39.232,42.605437,-72.292074,200.85644371941274
01366,1167.0,1121.0,9.0,26.0,7.0,50.5,MA,40.405,42.475621,-72.192468,28.88256403910407
01367,666.0,650.0,1.0,0.0,22.0,44.1,MA,26.536,42.695532,-72.909148,25.09798010250226
01368,1336.0,1310.0,2.0,3.0,24.0,47.0,MA,41.842,42.679456,-72.176935,31.929640074566226
01370,3990.0,3889.0,9.0,24.0,18.0,50.2,MA,49.819,42.593338,-72.726941,80.08992553042012
01373,4355.0,4219.0,21.0,25.0,69.0,47.2,MA,24.161,42.475481,-72.615403,180.24916187243903
01375,3680.0,3125.0,126.0,298.0,211.0,26.6,MA,14.23,42.466691,-72.546751,258.60857343640197
01376,5275.0,4580.0,140.0,141.0,373.0,41.9,MA,2.761,42.59528,-72.555002,1910.5396595436434
01378,726.0,703.0,0.0,9.0,13.0,53.7,MA,34.021,42.673533,-72.353213,21.33976073601599
01379,843.0,793.0,11.0,17.0,9.0,50.3,MA,30.209,42.55631,-72.40714799999998,27.905591049025126
01420,40462.0,32210.0,1647.0,1857.0,9682.0,34.5,MA,30.317,42.584925,-71.816862,1334.6307352310585
01430,6160.0,5961.0,59.0,0.0,37.0,42.8,MA,36.979,42.657005,-71.92344200000002,166.58103247789285
01431,3177.0,3100.0,21.0,36.0,61.0,45.5,MA,23.702,42.676293,-71.832523,134.03932157623828
01432,7489.0,6622.0,274.0,400.0,396.0,40.7,MA,8.443999999999999,42.566573,-71.575135,886.9019422074847
01434,1658.0,1128.0,326.0,45.0,238.0,42.9,MA,5.2810000000000015,42.53890300000001,-71.612027,313.95569021018736
01436,3897.0,3849.0,12.0,0.0,7.0,42.1,MA,9.595,42.602059,-72.08701500000002,406.1490359562272
01438,553.0,552.0,1.0,0.0,0.0,54.4,MA,0.542,42.562243,-72.031402,1020.2952029520294
01440,20320.0,18298.0,450.0,368.0,1622.0,40.7,MA,24.042,42.584206,-71.988737,845.1875883869894
01450,11120.0,10314.0,116.0,447.0,167.0,44.4,MA,32.756,42.61176,-71.565269,339.4797899621443
01451,4758.0,4235.0,258.0,158.0,176.0,47.1,MA,19.132,42.501908,-71.568201,248.693288730922
01452,4474.0,4303.0,132.0,17.0,28.0,42.6,MA,41.07100000000001,42.489598,-72.00287800000002,108.93331060845848
01453,41206.0,34250.0,1932.0,981.0,6304.0,40.8,MA,28.469,42.519977,-71.763202,1447.3989251466508
01460,9359.0,8589.0,36.0,460.0,89.0,44.5,MA,16.523,42.535931,-71.490569,566.4225624886521
01462,11029.0,10259.0,267.0,182.0,411.0,45.1,MA,26.419,42.582607,-71.720464,417.46470343313524
01463,11953.0,11395.0,122.0,144.0,282.0,42.8,MA,22.6,42.670643,-71.602858,528.8938053097345
01464,7436.0,5121.0,724.0,236.0,1224.0,43.1,MA,15.014,42.573654,-71.640986,495.27108032502997
01467,472.0,434.0,0.0,14.0,0.0,39.7,MA,1.895,42.489646,-71.609577,249.07651715039577
01468,3717.0,3717.0,0.0,0.0,0.0,47.1,MA,21.4,42.542767,-72.068345,173.69158878504675
01469,7348.0,7005.0,8.0,107.0,104.0,39.0,MA,22.881,42.664828,-71.695087,321.1398103229754
01473,7414.0,7276.0,62.0,0.0,252.0,42.9,MA,35.433,42.5546,-71.90544,209.23997403550362
01474,1934.0,1889.0,0.0,40.0,0.0,45.3,MA,9.919,42.669685,-71.752751,194.97933259401148
01475,10542.0,9982.0,58.0,133.0,285.0,43.3,MA,42.852,42.66816,-72.055644,246.00952114253712
01501,16208.0,15432.0,284.0,277.0,640.0,44.7,MA,15.457,42.198708,-71.846006,1048.586400983373
01503,2957.0,2866.0,18.0,52.0,32.0,46.9,MA,12.972,42.384929,-71.633889,227.95251310514956
01504,9078.0,8504.0,104.0,63.0,386.0,42.7,MA,11.075,42.039991,-71.53240600000002,819.6839729119639
01505,4432.0,4166.0,51.0,117.0,83.0,44.7,MA,16.061,42.355049,-71.716157,275.9479484465475
01506,3405.0,3201.0,21.0,11.0,1.0,42.0,MA,15.546,42.180788,-72.10789100000002,219.02740254727905
01507,13215.0,12861.0,123.0,97.0,90.0,42.3,MA,42.183,42.133935,-71.968025,313.27786074959107
01510,13727.0,12279.0,293.0,231.0,2024.0,40.0,MA,5.655,42.411887,-71.690005,2427.4093722369585
01515,2198.0,2154.0,0.0,6.0,23.0,43.7,MA,9.853,42.209682,-72.040178,223.07926519841672
01516,8650.0,8428.0,39.0,0.0,497.0,39.9,MA,36.754,42.053072,-71.752241,235.34853349295315
01518,2951.0,2893.0,0.0,52.0,54.0,44.5,MA,8.871,42.127477,-72.118818,332.65697215646486
01519,6301.0,5768.0,268.0,128.0,59.0,42.5,MA,10.912,42.203404,-71.679739,577.4376832844574
01520,14929.0,14201.0,153.0,351.0,427.0,40.9,MA,18.081,42.336372,-71.850626,825.673358774404
01521,2498.0,2426.0,31.0,0.0,69.0,44.5,MA,12.294,42.046799,-72.180144,203.18854725882542
01522,3089.0,2954.0,44.0,32.0,36.0,43.3,MA,16.378,42.37563400000001,-71.86738199999998,188.60666748076687
01523,7877.0,6892.0,537.0,18.0,495.0,37.7,MA,25.188,42.483569,-71.675585,312.7282833095125
01524,6827.0,6607.0,25.0,125.0,236.0,43.0,MA,15.975,42.249603,-71.919217,427.3552425665102
01525,138.0,138.0,0.0,0.0,0.0,32.6,MA,0.449,42.106794,-71.63051800000002,307.34966592427617
01527,13391.0,12507.0,117.0,362.0,382.0,43.5,MA,15.569,42.192246,-71.777649,860.1066221337272
01529,3208.0,3001.0,41.0,34.0,87.0,41.9,MA,4.9060000000000015,42.036642,-71.578779,653.8931920097838
01531,1133.0,1118.0,7.0,5.0,18.0,46.0,MA,20.789,42.319125,-72.130814,54.499975948819085
01532,14814.0,12745.0,221.0,1423.0,451.0,42.2,MA,18.476,42.323342,-71.646236,801.7969257415025
01534,6378.0,6178.0,23.0,151.0,365.0,42.4,MA,8.758,42.142074,-71.643348,728.248458552181
01535,4734.0,4621.0,46.0,20.0,31.0,43.4,MA,21.268,42.267564,-72.06687600000002,222.58792552191085
01536,7634.0,6684.0,147.0,338.0,376.0,40.2,MA,8.339,42.231309,-71.692642,915.4574889075428
01537,2444.0,2167.0,0.0,30.0,283.0,36.0,MA,6.983,42.158966,-71.897051,349.9928397536875
01540,11112.0,10472.0,68.0,109.0,619.0,41.0,MA,19.355,42.116263,-71.857465,574.1152157065358
01541,3456.0,3193.0,39.0,57.0,190.0,45.3,MA,35.409,42.454125,-71.87754,97.60230449885623
01542,2110.0,2031.0,14.0,0.0,20.0,46.4,MA,4.026,42.204251,-71.908907,524.093392945852
01543,8316.0,8053.0,26.0,186.0,151.0,40.8,MA,35.104,42.388285,-71.969865,236.89608021877848
01545,35963.0,27577.0,1297.0,5749.0,1153.0,40.5,MA,20.739,42.284767,-71.714228,1734.0758956555283
01550,16802.0,12633.0,395.0,233.0,5399.0,39.2,MA,20.28,42.059737,-72.033908,828.5009861932938
01560,4558.0,3249.0,235.0,803.0,341.0,36.6,MA,3.567,42.175395,-71.674223,1277.8245023829547
01561,141.0,25.0,0.0,85.0,0.0,59.1,MA,0.123,42.44397,-71.685583,1146.341463414634
01562,11773.0,11200.0,73.0,90.0,719.0,42.3,MA,32.832,42.247211,-71.991867,358.58308966861597
01564,7896.0,7587.0,94.0,75.0,279.0,44.2,MA,30.638,42.447924,-71.776045,257.7191722697304
01566,6469.0,6230.0,25.0,97.0,193.0,41.8,MA,28.352,42.103214,-72.079545,228.1673250564334
01568,7468.0,6960.0,17.0,194.0,216.0,41.0,MA,21.44,42.176526,-71.603588,348.320895522388
01569,13828.0,12929.0,351.0,292.0,168.0,39.4,MA,29.08,42.05593,-71.631232,475.515818431912
01570,16827.0,14698.0,756.0,379.0,1640.0,41.0,MA,12.38,42.047532,-71.846952,1359.2084006462035
01571,11515.0,10911.0,223.0,114.0,202.0,38.1,MA,20.817,42.053778,-71.935075,553.1536724792237
01581,18611.0,13402.0,253.0,4151.0,875.0,41.3,MA,20.584,42.268426,-71.613309,904.1488534784298
01583,7442.0,6513.0,433.0,56.0,478.0,38.4,MA,12.615,42.369417,-71.785036,589.932619896948
01585,4664.0,4496.0,97.0,36.0,42.0,47.9,MA,25.55,42.240796,-72.162645,182.54403131115458
01588,9668.0,8946.0,237.0,134.0,274.0,40.1,MA,8.613,42.118794,-71.672494,1122.489260420295
01590,9080.0,8680.0,67.0,73.0,2.0,43.8,MA,32.009,42.132051,-71.75031800000002,283.67021775125744
01602,23709.0,19138.0,2156.0,909.0,2920.0,39.6,MA,5.767,42.269189,-71.850728,4111.149644529218
01603,20053.0,14393.0,1767.0,2589.0,4220.0,37.4,MA,4.5139999999999985,42.243826,-71.84356899999999,4442.401417811256
01604,35441.0,25584.0,5099.0,2354.0,6279.0,34.9,MA,6.439,42.253254,-71.767957,5504.115545892219
01605,28242.0,17062.0,4832.0,2131.0,7870.0,31.9,MA,5.642,42.289683,-71.78779300000002,5005.671747607231
01606,19209.0,15266.0,2364.0,826.0,1540.0,39.7,MA,5.93,42.315249,-71.795741,3239.29173693086
01607,9288.0,6135.0,1479.0,802.0,1255.0,34.5,MA,3.1660000000000004,42.225974,-71.788894,2933.670246367656
01608,3275.0,1903.0,749.0,17.0,1781.0,27.2,MA,0.448,42.26198,-71.801462,7310.267857142857
01609,20916.0,15955.0,2045.0,1276.0,3306.0,28.5,MA,3.82,42.285114,-71.829987,5475.392670157068
01610,23912.0,14721.0,3205.0,2244.0,8970.0,28.4,MA,2.126,42.247049,-71.808366,11247.41298212606
01611,2548.0,2191.0,164.0,107.0,215.0,40.6,MA,3.442,42.237604,-71.875838,740.2672864613596
01612,4895.0,4325.0,114.0,23.0,546.0,38.8,MA,15.315,42.296798,-71.928991,319.62128632060075
01701,31949.0,26743.0,1799.0,2169.0,2058.0,43.6,MA,16.959,42.319587,-71.4428,1883.8964561589717
01702,38573.0,25517.0,3399.0,3525.0,8869.0,34.0,MA,8.092,42.282379,-71.436621,4766.806722689075
01718,415.0,270.0,90.0,55.0,0.0,38.7,MA,0.047,42.519816,-71.429283,8829.787234042553
01719,5137.0,4028.0,22.0,997.0,74.0,42.1,MA,10.286,42.485985,-71.520985,499.4166828699203
01720,22436.0,16786.0,272.0,5021.0,429.0,43.2,MA,19.713,42.483953,-71.43849499999997,1138.1321970273423
01721,17159.0,14797.0,477.0,1433.0,781.0,41.4,MA,12.33,42.257755,-71.473526,1391.6463909164638
01730,13847.0,11292.0,264.0,1891.0,715.0,43.8,MA,13.698,42.499295,-71.281889,1010.8775003650168
01731,2082.0,1710.0,125.0,31.0,246.0,21.3,MA,0.7909999999999999,42.456748,-71.279484,2632.1112515802783
01740,5067.0,4766.0,19.0,216.0,179.0,42.6,MA,19.952,42.439941,-71.601879,253.95950280673614
01741,5074.0,4398.0,37.0,453.0,72.0,49.5,MA,15.265,42.53662,-71.36183199999998,332.3943661971831
01742,19345.0,16688.0,529.0,1124.0,991.0,46.8,MA,24.446,42.462911,-71.364496,791.3360058905342
01745,373.0,277.0,0.0,87.0,0.0,43.3,MA,0.399,42.292114,-71.499197,934.8370927318296
01746,14197.0,13112.0,145.0,450.0,490.0,41.7,MA,18.645,42.195951,-71.45343000000003,761.4373826763208
01747,5942.0,5617.0,20.0,60.0,312.0,41.2,MA,5.171,42.123007,-71.53140400000002,1149.1007542061495
01748,15925.0,14750.0,171.0,668.0,243.0,40.9,MA,26.261,42.224096,-71.54048900000002,606.4125509310385
01749,19602.0,18006.0,318.0,493.0,753.0,43.3,MA,11.522,42.389071,-71.545864,1701.267141121333
01752,39425.0,30928.0,896.0,1891.0,5606.0,39.7,MA,20.866,42.349617,-71.547214,1889.4373622160454
01754,10459.0,9149.0,290.0,466.0,473.0,42.2,MA,5.212999999999999,42.425955,-71.45625600000002,2006.3303280260889
01756,5938.0,5679.0,28.0,130.0,124.0,44.0,MA,17.774,42.09387,-71.544519,334.0834927422077
01757,28543.0,24394.0,844.0,634.0,2879.0,39.2,MA,14.88,42.158692,-71.521419,1918.2123655913977
01760,34683.0,29729.0,509.0,3564.0,1269.0,40.5,MA,14.811,42.284822,-71.348811,2341.70548916346
01770,4245.0,4022.0,0.0,149.0,80.0,45.8,MA,15.817,42.231947,-71.372963,268.382120503256
01772,9536.0,8150.0,150.0,1029.0,201.0,42.5,MA,13.616,42.302877,-71.530828,700.352526439483
01773,5262.0,4347.0,149.0,500.0,318.0,51.6,MA,13.62,42.425506,-71.310812,386.3436123348018
01775,6957.0,6577.0,1.0,152.0,284.0,43.8,MA,17.313,42.429688,-71.512514,401.8367700571825
01776,18397.0,16115.0,88.0,1478.0,303.0,43.7,MA,24.239,42.383367,-71.42107,758.9834564132184
01778,13562.0,11685.0,26.0,1602.0,297.0,46.6,MA,15.208,42.343687,-71.381186,891.7674907943187
01801,39609.0,33581.0,1972.0,2424.0,1268.0,39.0,MA,12.654000000000002,42.488769,-71.154438,3130.156472261735
01803,25467.0,20542.0,868.0,3573.0,532.0,42.4,MA,11.696,42.503227,-71.201713,2177.4110807113543
01810,34616.0,28278.0,602.0,4620.0,1259.0,42.3,MA,30.849,42.648044,-71.161751,1122.110927420662
01821,31607.0,29015.0,489.0,1603.0,671.0,40.9,MA,16.567,42.54933,-71.251725,1907.8288163216032
01824,25669.0,22928.0,112.0,2149.0,672.0,44.4,MA,17.75,42.59079000000001,-71.355182,1446.1408450704225
01826,30633.0,27167.0,854.0,1430.0,1596.0,39.1,MA,20.627,42.679723,-71.30068,1485.0923546807583
01827,3343.0,3138.0,0.0,137.0,12.0,45.5,MA,16.456,42.676149,-71.499772,203.14778804083616
01830,26499.0,22153.0,612.0,142.0,5101.0,39.5,MA,13.798,42.796313,-71.053436,1920.4957240179735
01832,22397.0,17964.0,562.0,439.0,5439.0,38.3,MA,11.359000000000002,42.791114,-71.132859,1971.7404701118053
01833,8441.0,8165.0,11.0,72.0,73.0,42.9,MA,12.86,42.727879,-70.982036,656.3763608087093
01834,6646.0,6493.0,51.0,102.0,176.0,46.3,MA,8.884,42.7539,-71.015935,748.0864475461503
01835,13183.0,11937.0,328.0,335.0,998.0,38.7,MA,7.811,42.751233,-71.0943,1687.748047625144
01840,5165.0,2028.0,415.0,18.0,4437.0,34.4,MA,0.498,42.706763,-71.160403,10371.4859437751
01841,48242.0,19054.0,3635.0,685.0,39637.0,30.7,MA,3.089,42.712015,-71.164873,15617.351893816769
01843,25397.0,11163.0,2110.0,1616.0,16094.0,30.8,MA,3.369,42.689974,-71.160383,7538.438705847432
01844,48607.0,38602.0,1722.0,1688.0,11316.0,39.0,MA,22.219,42.742468,-71.179218,2187.632206669967
01845,29271.0,26020.0,412.0,1786.0,1538.0,41.4,MA,26.306,42.673909,-71.091334,1112.7119288375275
01850,16006.0,10624.0,1433.0,1204.0,3631.0,31.0,MA,1.36,42.656045,-71.303309,11769.117647058823
01851,30022.0,13504.0,2164.0,11430.0,3930.0,33.6,MA,3.338,42.627812,-71.33533,8994.008388256441
01852,33822.0,22254.0,2358.0,4122.0,6172.0,36.1,MA,4.953,42.631912,-71.296025,6828.588734100545
01854,29557.0,16808.0,1884.0,6724.0,6072.0,30.3,MA,3.934,42.649481,-71.348229,7513.218098627351
01860,6601.0,6588.0,8.0,0.0,132.0,44.8,MA,8.458,42.838603000000006,-71.011997,780.4445495388981
01862,10985.0,9711.0,390.0,334.0,651.0,40.8,MA,9.242,42.578543,-71.295592,1188.5955420904565
01863,9088.0,8008.0,61.0,809.0,296.0,43.7,MA,4.62,42.63378,-71.38946999999997,1967.0995670995671
01864,15396.0,13737.0,148.0,1094.0,179.0,43.7,MA,13.14,42.578222,-71.084398,1171.689497716895
01867,24852.0,22915.0,231.0,1226.0,604.0,41.5,MA,9.936,42.535183,-71.105423,2501.207729468599
01876,29479.0,27880.0,234.0,816.0,578.0,44.3,MA,20.459,42.611801,-71.227571,1440.881763527054
01879,12053.0,11150.0,60.0,544.0,208.0,40.6,MA,16.782,42.667762,-71.42882,718.2099868907162
01880,25819.0,23938.0,253.0,798.0,848.0,42.2,MA,6.908,42.501524,-71.067489,3737.5506658946147
01886,23232.0,19279.0,134.0,3453.0,511.0,42.3,MA,30.252,42.585541,-71.44025,767.9492264974217
01887,23141.0,21219.0,364.0,1120.0,414.0,42.3,MA,16.977999999999998,42.564647,-71.164516,1362.9991754034634
01890,22075.0,18746.0,178.0,2663.0,413.0,42.9,MA,6.0310000000000015,42.452752,-71.144319,3660.255347371911
01901,1371.0,572.0,316.0,34.0,504.0,41.6,MA,0.248,42.460419,-70.94637900000002,5528.225806451613
01902,47052.0,19224.0,6714.0,4401.0,20083.0,31.6,MA,2.403,42.47103900000001,-70.941535,19580.524344569287
01904,17521.0,14253.0,915.0,511.0,2316.0,38.9,MA,4.521,42.492456,-70.97393000000002,3875.4700287547003
01905,25668.0,11136.0,3843.0,2329.0,9633.0,32.5,MA,3.56,42.465998,-70.975792,7210.112359550561
01906,27620.0,25318.0,648.0,902.0,1230.0,45.3,MA,10.806,42.468432,-71.01394599999998,2555.987414399408
01907,14217.0,13591.0,99.0,142.0,634.0,44.6,MA,3.036,42.474145,-70.90659699999998,4682.806324110672
01908,3454.0,3289.0,42.0,23.0,172.0,49.9,MA,1.046,42.428256,-70.926041,3302.1032504780114
01913,16907.0,16132.0,120.0,158.0,339.0,43.7,MA,12.263,42.851293,-70.95581,1378.7001549376173
01915,40670.0,38401.0,531.0,764.0,1404.0,39.9,MA,15.093,42.57066500000001,-70.867583,2694.62664811502
01921,8138.0,7793.0,0.0,257.0,113.0,45.3,MA,23.556,42.683108,-71.01833,345.4746136865342
01922,2803.0,2663.0,88.0,52.0,61.0,45.4,MA,9.588,42.757313,-70.914241,292.34459741343346
01923,27266.0,25643.0,353.0,766.0,752.0,44.8,MA,13.203,42.574174,-70.95051600000002,2065.13671135348
01929,3608.0,3510.0,0.0,37.0,24.0,44.7,MA,13.972,42.64042,-70.77117199999998,258.2307472087031
01930,29399.0,28072.0,299.0,225.0,609.0,47.6,MA,26.193,42.61991,-70.681824,1122.3991142671705
01937,134.0,127.0,0.0,0.0,15.0,50.0,MA,0.073,42.585723,-70.98405100000002,1835.6164383561645
01938,13616.0,13282.0,92.0,62.0,239.0,48.0,MA,30.432,42.68386,-70.84266600000002,447.4237644584648
01940,12944.0,11935.0,243.0,592.0,194.0,45.9,MA,10.548,42.534146,-71.038333,1227.1520667425104
01944,5286.0,5154.0,0.0,13.0,103.0,48.8,MA,9.229,42.576636,-70.767154,572.7597789576336
01945,20270.0,19487.0,339.0,158.0,602.0,47.4,MA,4.386,42.501835,-70.859126,4621.523027815777
01949,9436.0,7972.0,370.0,446.0,923.0,40.5,MA,13.454,42.606666,-71.010316,701.3527575442247
01950,17766.0,17021.0,146.0,260.0,441.0,48.1,MA,8.347999999999999,42.812358,-70.89109499999998,2128.174413033062
01951,4051.0,3949.0,25.0,0.0,32.0,48.1,MA,13.765,42.773351,-70.850211,294.2971304031965
01952,8672.0,8293.0,69.0,136.0,103.0,45.9,MA,15.404000000000002,42.844793,-70.841476,562.9706569722149
01960,51729.0,45863.0,1410.0,875.0,4474.0,44.9,MA,15.997,42.534279,-70.969782,3233.668812902419
01966,7111.0,6950.0,118.0,0.0,95.0,53.0,MA,6.992000000000001,42.640715,-70.620248,1017.0194508009153
01969,6081.0,5944.0,81.0,28.0,84.0,44.9,MA,17.492,42.720873,-70.89121999999998,347.6446375485936
01970,42332.0,33273.0,2305.0,952.0,7025.0,36.4,MA,8.109,42.524435,-70.870859,5220.372425699839
01982,8102.0,7300.0,168.0,522.0,166.0,40.3,MA,14.185,42.626223,-70.85723,571.1667254141698
01983,6379.0,6089.0,5.0,156.0,33.0,47.4,MA,11.923,42.641379,-70.94344,535.0163549442254
01984,5092.0,4787.0,78.0,99.0,104.0,24.3,MA,7.66,42.600633,-70.883303,664.751958224543
01985,4427.0,4355.0,2.0,29.0,141.0,44.5,MA,13.451,42.799565,-70.964428,329.12051148613483
02019,16682.0,15719.0,149.0,428.0,339.0,41.5,MA,18.349,42.076682,-71.47449,909.1503624175705
02021,22276.0,18752.0,1332.0,1588.0,928.0,42.0,MA,18.797,42.175737,-71.125385,1185.0827259669095
02025,8281.0,8128.0,9.0,60.0,39.0,41.9,MA,9.789,42.236422,-70.814435,845.9495351925631
02026,25224.0,21254.0,1789.0,915.0,1697.0,42.4,MA,10.244000000000002,42.246872,-71.179462,2462.3194064818426
02030,5814.0,5077.0,204.0,435.0,182.0,44.8,MA,15.119000000000002,42.23416,-71.291167,384.54924267478003
02032,4080.0,3435.0,165.0,377.0,57.0,44.0,MA,2.34,42.156882,-71.216187,1743.5897435897436
02035,17243.0,16072.0,346.0,556.0,475.0,42.8,MA,19.848,42.061338,-71.245802,868.7525191455059
02038,32731.0,30432.0,277.0,1306.0,790.0,40.4,MA,26.632,42.084858,-71.41057099999998,1229.0102132772604
02043,22733.0,21738.0,66.0,475.0,259.0,44.4,MA,22.157,42.216098,-70.88127,1025.99629913797
02045,10403.0,9877.0,44.0,103.0,332.0,51.9,MA,2.658,42.292253,-70.923919,3913.844996237773
02047,151.0,151.0,0.0,0.0,0.0,89.2,MA,0.239,42.133914,-70.686037,631.7991631799164
02048,23482.0,21078.0,539.0,1000.0,897.0,37.5,MA,20.101,42.017302,-71.21641,1168.200587035471
02050,25786.0,24584.0,57.0,235.0,356.0,44.1,MA,29.079,42.115139,-70.71033100000002,886.7567660511022
02052,12368.0,11530.0,3.0,461.0,450.0,43.3,MA,14.402,42.184599,-71.305307,858.769615331204
02053,13069.0,12195.0,227.0,408.0,328.0,41.7,MA,11.543,42.15620300000001,-71.43034499999997,1132.2013341419042
02054,8051.0,7676.0,15.0,280.0,349.0,41.9,MA,12.022,42.17310300000001,-71.36375600000002,669.6889036765929
02056,11427.0,10203.0,593.0,122.0,624.0,43.4,MA,14.869000000000002,42.113664,-71.33755500000002,768.5116685721971
02061,10740.0,10393.0,33.0,127.0,123.0,44.1,MA,20.941,42.164569,-70.818844,512.8694904732344
02062,28962.0,24647.0,1156.0,1994.0,1559.0,40.6,MA,10.358,42.18736,-71.195955,2796.0996331338097
02066,17880.0,17260.0,99.0,85.0,320.0,45.4,MA,16.927,42.202273,-70.758184,1056.3005848644177
02067,17837.0,14015.0,853.0,2494.0,523.0,43.3,MA,22.672,42.1076,-71.181828,786.7413549752999
02071,1837.0,1306.0,373.0,10.0,230.0,37.5,MA,0.97,42.103425,-71.273589,1893.8144329896909
02072,28110.0,22314.0,3875.0,619.0,967.0,43.1,MA,16.092,42.119006,-71.10365,1746.8307233407907
02081,19270.0,17984.0,274.0,613.0,441.0,43.7,MA,17.921,42.146691,-71.27053199999997,1075.2748172535016
02090,15094.0,13854.0,55.0,936.0,371.0,45.8,MA,10.895,42.219645,-71.216768,1385.4061496099127
02093,11287.0,11125.0,77.0,29.0,129.0,43.7,MA,21.707,42.052671,-71.356858,519.9705164232736
02108,4183.0,3615.0,217.0,193.0,163.0,35.0,MA,0.136,42.357758,-71.064901,30757.35294117647
02109,3947.0,3443.0,123.0,150.0,170.0,32.7,MA,0.174,42.367032,-71.050493,22683.908045977012
02110,2048.0,1697.0,87.0,189.0,70.0,54.9,MA,0.184,42.361962,-71.04784599999998,11130.434782608696
02111,7537.0,3372.0,224.0,3661.0,418.0,32.2,MA,0.27,42.350518,-71.059077,27914.814814814814
02113,7221.0,6813.0,32.0,191.0,309.0,30.3,MA,0.1,42.365331,-71.055233,72210.0
02114,12882.0,10142.0,494.0,1588.0,1097.0,30.9,MA,0.45,42.363174,-71.068646,28626.666666666664
02115,28536.0,19554.0,2451.0,4291.0,3457.0,22.1,MA,0.7090000000000001,42.337105,-71.105696,40248.23695345557
02116,22433.0,17117.0,1429.0,3216.0,1529.0,33.6,MA,0.631,42.350579,-71.076397,35551.505546751185
02118,27526.0,14635.0,5054.0,4186.0,5323.0,33.5,MA,1.096,42.337582,-71.070482,25114.963503649633
02119,26259.0,3953.0,15517.0,571.0,7587.0,34.3,MA,1.598,42.324029,-71.08501700000002,16432.41551939925
02120,15500.0,7209.0,3897.0,2301.0,3270.0,23.2,MA,0.621,42.33209,-71.09654499999998,24959.742351046698
02121,28051.0,2513.0,19466.0,330.0,7492.0,30.9,MA,1.745,42.306267,-71.085897,16075.071633237822
02122,24880.0,8597.0,7894.0,4627.0,2529.0,34.5,MA,2.035,42.291413,-71.042158,12226.044226044225
02124,53227.0,11661.0,34042.0,4103.0,7938.0,34.6,MA,3.003,42.285805,-71.070571,17724.608724608723
