,Zipcode,Population,Edu_None,Edu_Ass,Edu_GED,Edu_HS,Edu_Bach,Edu_Mast,Edu_Prof,Edu_Doct
13433,41622,258.0,0.0,57.0,21.0,98.0,0.0,0.0,0.0,0.0
13434,41630,1426.0,21.0,95.0,77.0,203.0,70.0,11.0,7.0,0.0
13435,41631,1356.0,15.0,37.0,109.0,220.0,15.0,0.0,0.0,0.0
13436,41632,592.0,14.0,18.0,48.0,105.0,17.0,0.0,0.0,0.0
13437,41635,3219.0,86.0,210.0,144.0,444.0,98.0,184.0,17.0,14.0
13438,41636,889.0,5.0,5.0,81.0,257.0,45.0,0.0,0.0,0.0
13439,41640,1230.0,0.0,54.0,28.0,187.0,0.0,132.0,0.0,0.0
13440,41642,603.0,0.0,14.0,0.0,134.0,27.0,16.0,0.0,0.0
13441,41643,219.0,0.0,0.0,0.0,49.0,15.0,5.0,8.0,0.0
13442,41645,1420.0,0.0,71.0,38.0,274.0,32.0,67.0,0.0,0.0
13443,41647,1592.0,32.0,59.0,45.0,300.0,31.0,34.0,12.0,0.0
13444,41649,2516.0,43.0,46.0,99.0,623.0,111.0,68.0,0.0,4.0
13445,41650,413.0,0.0,15.0,5.0,56.0,0.0,12.0,0.0,0.0
13446,41653,11561.0,148.0,463.0,574.0,1836.0,787.0,406.0,128.0,59.0
13447,41655,959.0,0.0,60.0,0.0,210.0,0.0,15.0,0.0,0.0
13448,41659,287.0,0.0,45.0,0.0,179.0,36.0,0.0,0.0,0.0
13449,41660,523.0,0.0,0.0,65.0,79.0,19.0,28.0,0.0,0.0
13450,41663,553.0,0.0,0.0,0.0,152.0,24.0,0.0,0.0,0.0
13451,41666,1134.0,2.0,13.0,31.0,263.0,11.0,35.0,0.0,2.0
13452,41667,721.0,7.0,43.0,20.0,198.0,0.0,0.0,0.0,0.0
13453,41669,999.0,3.0,59.0,128.0,200.0,28.0,6.0,4.0,0.0
13454,41701,17265.0,70.0,1162.0,882.0,2637.0,1076.0,681.0,213.0,137.0
13455,41712,402.0,0.0,5.0,10.0,118.0,0.0,0.0,0.0,0.0
13456,41713,97.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0
13457,41714,269.0,0.0,15.0,10.0,7.0,9.0,0.0,0.0,0.0
13458,41719,946.0,9.0,64.0,42.0,241.0,32.0,0.0,0.0,0.0
13459,41721,538.0,18.0,12.0,22.0,91.0,12.0,30.0,0.0,0.0
13460,41722,1587.0,15.0,69.0,50.0,390.0,56.0,92.0,0.0,0.0
13461,41723,1270.0,25.0,77.0,15.0,219.0,101.0,0.0,0.0,0.0
13462,41725,240.0,0.0,0.0,11.0,87.0,9.0,0.0,0.0,0.0
13463,41727,935.0,0.0,40.0,54.0,94.0,13.0,46.0,0.0,0.0
13464,41729,153.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
13465,41731,1120.0,5.0,14.0,75.0,270.0,26.0,18.0,38.0,0.0
13466,41735,230.0,13.0,6.0,18.0,20.0,5.0,0.0,0.0,0.0
13467,41739,57.0,0.0,16.0,0.0,0.0,11.0,0.0,0.0,0.0
13468,41740,709.0,0.0,65.0,17.0,112.0,77.0,39.0,28.0,10.0
13469,41745,199.0,0.0,21.0,6.0,26.0,0.0,4.0,0.0,0.0
13470,41746,686.0,0.0,28.0,23.0,125.0,0.0,5.0,7.0,0.0
13471,41749,3278.0,70.0,48.0,167.0,692.0,154.0,82.0,6.0,6.0
13472,41751,355.0,10.0,45.0,0.0,65.0,42.0,0.0,0.0,0.0
13473,41754,279.0,0.0,11.0,12.0,45.0,0.0,0.0,0.0,0.0
13474,41759,359.0,0.0,20.0,0.0,118.0,8.0,9.0,0.0,0.0
13475,41760,21.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0
13476,41762,185.0,0.0,12.0,0.0,48.0,0.0,0.0,0.0,0.0
13477,41763,681.0,7.0,35.0,30.0,91.0,20.0,14.0,7.0,0.0
13478,41764,704.0,0.0,28.0,57.0,151.0,58.0,7.0,0.0,10.0
13479,41766,137.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0
13480,41772,240.0,0.0,0.0,28.0,11.0,7.0,15.0,0.0,0.0
13481,41773,1364.0,4.0,53.0,52.0,211.0,73.0,35.0,7.0,0.0
13482,41774,2223.0,14.0,86.0,90.0,746.0,46.0,114.0,0.0,0.0
13483,41775,67.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
13484,41776,1566.0,16.0,45.0,24.0,322.0,82.0,42.0,22.0,0.0
13485,41777,1066.0,12.0,9.0,83.0,142.0,7.0,8.0,0.0,0.0
13486,41804,855.0,1.0,7.0,102.0,267.0,31.0,6.0,33.0,0.0
13487,41810,518.0,0.0,84.0,0.0,44.0,24.0,0.0,0.0,0.0
13488,41812,303.0,9.0,7.0,18.0,69.0,3.0,0.0,13.0,0.0
13489,41815,886.0,18.0,34.0,0.0,192.0,37.0,0.0,0.0,0.0
13490,41817,226.0,14.0,24.0,0.0,33.0,23.0,13.0,0.0,0.0
13491,41819,280.0,0.0,27.0,0.0,75.0,11.0,0.0,6.0,0.0
13492,41821,813.0,36.0,48.0,27.0,182.0,26.0,21.0,0.0,0.0
13493,41822,2017.0,43.0,109.0,105.0,382.0,117.0,64.0,19.0,9.0
13494,41824,994.0,1.0,30.0,60.0,192.0,0.0,0.0,0.0,0.0
13495,41825,487.0,0.0,52.0,37.0,84.0,26.0,0.0,0.0,0.0
13496,41826,993.0,0.0,150.0,31.0,253.0,38.0,54.0,0.0,0.0
13497,41828,748.0,28.0,43.0,39.0,79.0,26.0,12.0,0.0,0.0
13498,41831,1001.0,14.0,103.0,31.0,282.0,47.0,16.0,0.0,0.0
13499,41832,230.0,0.0,0.0,26.0,46.0,0.0,18.0,0.0,0.0
13500,41833,255.0,0.0,0.0,0.0,125.0,24.0,0.0,0.0,0.0
13501,41834,775.0,0.0,65.0,31.0,201.0,26.0,17.0,0.0,0.0
13502,41835,856.0,9.0,3.0,29.0,309.0,88.0,11.0,0.0,0.0
13503,41836,1139.0,26.0,20.0,51.0,144.0,20.0,34.0,0.0,0.0
13504,41837,689.0,0.0,144.0,22.0,127.0,31.0,11.0,0.0,0.0
13505,41838,385.0,0.0,0.0,31.0,93.0,11.0,0.0,0.0,0.0
13506,41839,1425.0,12.0,99.0,135.0,241.0,16.0,25.0,0.0,0.0
13507,41840,1317.0,18.0,83.0,107.0,253.0,77.0,29.0,11.0,0.0
13508,41843,669.0,74.0,31.0,29.0,212.0,24.0,17.0,0.0,0.0
13509,41844,1772.0,28.0,55.0,105.0,187.0,84.0,48.0,46.0,27.0
13510,41845,136.0,0.0,0.0,20.0,32.0,0.0,0.0,0.0,0.0
13511,41847,462.0,0.0,47.0,46.0,108.0,14.0,22.0,0.0,0.0
13512,41848,17.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0
13513,41849,156.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
13514,41855,639.0,0.0,56.0,11.0,117.0,17.0,3.0,0.0,0.0
13515,41858,8053.0,61.0,636.0,267.0,1620.0,590.0,250.0,51.0,129.0
13516,41859,336.0,14.0,6.0,25.0,57.0,6.0,35.0,0.0,0.0
13517,41861,45.0,0.0,0.0,8.0,6.0,0.0,7.0,0.0,0.0
13518,41862,1061.0,5.0,17.0,54.0,237.0,32.0,28.0,5.0,0.0
13519,42001,27593.0,99.0,1804.0,892.0,4366.0,3379.0,1724.0,613.0,268.0
13520,42003,28933.0,302.0,2334.0,1454.0,5759.0,1954.0,1011.0,212.0,67.0
13521,42020,2493.0,6.0,77.0,102.0,453.0,235.0,130.0,18.0,39.0
13522,42021,1750.0,12.0,65.0,63.0,347.0,34.0,16.0,0.0,7.0
13523,42022,95.0,0.0,0.0,11.0,8.0,0.0,30.0,0.0,0.0
13524,42023,2418.0,4.0,152.0,103.0,567.0,151.0,99.0,5.0,33.0
13525,42024,1496.0,7.0,79.0,78.0,332.0,111.0,44.0,20.0,2.0
13526,42025,19544.0,137.0,997.0,1224.0,4558.0,1459.0,758.0,186.0,45.0
13527,42027,2506.0,0.0,198.0,106.0,429.0,190.0,97.0,66.0,28.0
13528,42028,851.0,8.0,7.0,0.0,222.0,39.0,38.0,0.0,20.0
13529,42029,6199.0,18.0,219.0,348.0,1427.0,376.0,113.0,29.0,50.0
13530,42031,3167.0,35.0,178.0,212.0,674.0,143.0,59.0,9.0,32.0
13531,42032,143.0,0.0,5.0,21.0,45.0,0.0,0.0,0.0,0.0
13532,42035,800.0,9.0,48.0,46.0,148.0,89.0,29.0,0.0,0.0
13533,42036,1422.0,7.0,97.0,132.0,399.0,61.0,17.0,27.0,0.0
13534,42037,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13535,42038,5610.0,33.0,342.0,604.0,1297.0,320.0,137.0,43.0,6.0
13536,42039,1808.0,5.0,104.0,91.0,457.0,93.0,74.0,8.0,2.0
13537,42040,1142.0,16.0,24.0,39.0,189.0,107.0,137.0,16.0,0.0
13538,42041,4670.0,69.0,194.0,366.0,855.0,231.0,143.0,3.0,33.0
13539,42044,2552.0,25.0,186.0,61.0,752.0,215.0,100.0,85.0,0.0
13540,42045,2181.0,1.0,33.0,152.0,715.0,71.0,48.0,2.0,2.0
13541,42047,209.0,0.0,36.0,0.0,47.0,0.0,0.0,0.0,0.0
13542,42048,2386.0,2.0,287.0,146.0,515.0,46.0,16.0,0.0,2.0
13543,42049,1963.0,7.0,53.0,80.0,343.0,239.0,52.0,14.0,13.0
13544,42050,3013.0,29.0,112.0,253.0,538.0,152.0,60.0,9.0,14.0
13545,42051,2745.0,0.0,219.0,117.0,548.0,148.0,158.0,16.0,17.0
13546,42053,4904.0,17.0,288.0,215.0,987.0,367.0,178.0,23.0,1.0
13547,42054,1120.0,0.0,57.0,28.0,217.0,112.0,26.0,6.0,0.0
13548,42055,2387.0,8.0,195.0,61.0,543.0,352.0,194.0,84.0,34.0
13549,42056,2405.0,13.0,153.0,115.0,516.0,121.0,115.0,11.0,0.0
13550,42058,2245.0,0.0,123.0,111.0,665.0,74.0,119.0,7.0,0.0
13551,42060,105.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
13552,42061,80.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
13553,42064,8363.0,35.0,494.0,483.0,1722.0,447.0,128.0,87.0,11.0
13554,42066,23993.0,236.0,1077.0,1179.0,4825.0,1700.0,878.0,145.0,97.0
13555,42069,793.0,9.0,47.0,27.0,173.0,66.0,0.0,3.0,3.0
13556,42071,29740.0,173.0,629.0,915.0,4216.0,2935.0,1527.0,257.0,417.0
13557,42076,991.0,17.0,58.0,83.0,214.0,89.0,39.0,0.0,9.0
13558,42078,1800.0,9.0,59.0,102.0,478.0,47.0,80.0,8.0,10.0
13559,42079,1305.0,0.0,63.0,20.0,272.0,111.0,21.0,0.0,0.0
13560,42081,2053.0,0.0,101.0,98.0,558.0,100.0,38.0,2.0,5.0
13561,42082,1951.0,0.0,185.0,134.0,452.0,170.0,128.0,4.0,0.0
13562,42083,308.0,0.0,14.0,26.0,121.0,13.0,0.0,0.0,0.0
13563,42084,191.0,6.0,7.0,6.0,33.0,0.0,0.0,0.0,0.0
13564,42085,760.0,1.0,51.0,80.0,136.0,29.0,10.0,0.0,0.0
13565,42086,4588.0,0.0,371.0,130.0,854.0,510.0,130.0,40.0,35.0
13566,42087,2295.0,0.0,189.0,152.0,470.0,153.0,28.0,0.0,16.0
13567,42088,2711.0,38.0,179.0,130.0,677.0,207.0,22.0,5.0,0.0
13568,42101,58390.0,707.0,2112.0,2580.0,9298.0,3828.0,1540.0,174.0,234.0
13569,42102,37.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
13570,42103,20223.0,136.0,996.0,592.0,2809.0,2886.0,1313.0,464.0,379.0
13571,42104,30484.0,147.0,1466.0,1042.0,3957.0,4338.0,2334.0,462.0,323.0
13572,42120,2881.0,13.0,179.0,153.0,420.0,115.0,54.0,10.0,0.0
13573,42122,4425.0,0.0,232.0,305.0,728.0,544.0,212.0,62.0,27.0
13574,42123,1019.0,10.0,19.0,63.0,307.0,20.0,21.0,0.0,0.0
13575,42124,92.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
13576,42127,6473.0,87.0,375.0,428.0,1489.0,289.0,277.0,64.0,7.0
13577,42129,6860.0,139.0,262.0,532.0,1419.0,344.0,250.0,13.0,0.0
13578,42130,92.0,0.0,3.0,0.0,29.0,0.0,11.0,0.0,0.0
13579,42133,1445.0,9.0,60.0,66.0,359.0,59.0,35.0,15.0,0.0
13580,42134,16908.0,102.0,594.0,952.0,3958.0,1174.0,480.0,71.0,27.0
13581,42140,1064.0,0.0,40.0,27.0,360.0,28.0,10.0,4.0,0.0
13582,42141,30707.0,328.0,1408.0,1658.0,6826.0,2091.0,963.0,262.0,130.0
13583,42151,324.0,0.0,0.0,0.0,37.0,28.0,0.0,0.0,0.0
13584,42153,423.0,0.0,26.0,41.0,40.0,0.0,0.0,4.0,0.0
13585,42154,736.0,0.0,9.0,77.0,191.0,36.0,9.0,10.0,0.0
13586,42156,143.0,0.0,5.0,0.0,49.0,12.0,23.0,0.0,0.0
13587,42157,288.0,8.0,13.0,10.0,68.0,8.0,0.0,0.0,0.0
13588,42159,1165.0,1.0,67.0,38.0,158.0,205.0,66.0,18.0,13.0
13589,42160,1536.0,16.0,50.0,96.0,325.0,99.0,38.0,39.0,2.0
13590,42163,186.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0
13591,42164,16434.0,125.0,927.0,839.0,3269.0,901.0,552.0,88.0,74.0
13592,42166,3061.0,39.0,124.0,143.0,595.0,46.0,87.0,0.0,0.0
13593,42167,7992.0,166.0,299.0,346.0,1993.0,523.0,322.0,49.0,47.0
13594,42170,1656.0,12.0,97.0,68.0,364.0,112.0,30.0,30.0,0.0
13595,42171,7515.0,53.0,438.0,464.0,1483.0,714.0,225.0,39.0,4.0
13596,42202,2110.0,36.0,46.0,114.0,548.0,132.0,53.0,17.0,0.0
13597,42204,454.0,9.0,38.0,31.0,85.0,32.0,10.0,0.0,19.0
13598,42206,5609.0,61.0,409.0,332.0,977.0,341.0,163.0,53.0,0.0
13599,42207,1447.0,7.0,75.0,129.0,331.0,94.0,72.0,11.0,0.0
13600,42210,3973.0,31.0,114.0,265.0,1021.0,199.0,49.0,28.0,9.0
13601,42211,13001.0,48.0,754.0,692.0,2296.0,893.0,603.0,102.0,47.0
13602,42214,492.0,12.0,14.0,0.0,140.0,28.0,27.0,0.0,0.0
13603,42215,1489.0,5.0,30.0,83.0,157.0,34.0,125.0,6.0,0.0
13604,42217,3629.0,25.0,141.0,259.0,770.0,124.0,60.0,11.0,10.0
13605,42220,7186.0,75.0,381.0,633.0,1516.0,207.0,115.0,54.0,5.0
13606,42223,20846.0,26.0,968.0,185.0,1666.0,1066.0,326.0,11.0,40.0
13607,42232,596.0,0.0,40.0,56.0,77.0,110.0,18.0,0.0,0.0
13608,42234,2752.0,24.0,117.0,95.0,503.0,153.0,67.0,11.0,6.0
13609,42236,735.0,4.0,50.0,12.0,186.0,72.0,7.0,6.0,0.0
13610,42240,43567.0,319.0,2839.0,1887.0,7393.0,2810.0,1705.0,366.0,113.0
13611,42254,280.0,4.0,15.0,1.0,60.0,11.0,3.0,0.0,0.0
13612,42256,4547.0,71.0,250.0,220.0,1175.0,232.0,114.0,9.0,5.0
13613,42259,1153.0,15.0,41.0,75.0,211.0,34.0,22.0,0.0,0.0
13614,42261,10800.0,89.0,621.0,572.0,2676.0,369.0,284.0,39.0,1.0
13615,42262,8806.0,7.0,285.0,270.0,893.0,484.0,111.0,8.0,27.0
13616,42265,1003.0,0.0,24.0,35.0,261.0,44.0,54.0,0.0,0.0
13617,42266,2039.0,26.0,78.0,75.0,362.0,150.0,69.0,3.0,11.0
13618,42273,518.0,0.0,38.0,12.0,205.0,9.0,9.0,8.0,0.0
13619,42274,2628.0,0.0,205.0,93.0,460.0,333.0,100.0,10.0,0.0
13620,42275,720.0,11.0,9.0,38.0,204.0,36.0,5.0,0.0,12.0
13621,42276,14643.0,248.0,548.0,684.0,3417.0,806.0,437.0,32.0,5.0
13622,42280,301.0,56.0,9.0,19.0,27.0,0.0,0.0,11.0,0.0
13623,42285,308.0,15.0,17.0,0.0,108.0,0.0,27.0,0.0,0.0
13624,42286,1170.0,11.0,40.0,35.0,177.0,98.0,38.0,2.0,0.0
13625,42301,43243.0,389.0,2224.0,2272.0,8568.0,3219.0,1835.0,363.0,151.0
13626,42303,40029.0,216.0,2553.0,1459.0,8044.0,3618.0,1771.0,414.0,332.0
13627,42320,8475.0,70.0,455.0,709.0,1628.0,247.0,214.0,56.0,24.0
13628,42321,178.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0
13629,42322,71.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
13630,42323,932.0,18.0,55.0,37.0,194.0,0.0,8.0,0.0,0.0
13631,42324,1127.0,0.0,90.0,66.0,282.0,27.0,61.0,10.0,19.0
13632,42325,2628.0,26.0,116.0,148.0,613.0,110.0,53.0,0.0,0.0
13633,42326,664.0,0.0,47.0,44.0,165.0,0.0,0.0,0.0,0.0
13634,42327,3992.0,34.0,335.0,109.0,902.0,196.0,149.0,30.0,9.0
13635,42328,1452.0,21.0,94.0,131.0,347.0,35.0,25.0,0.0,6.0
13636,42330,9202.0,88.0,469.0,609.0,2488.0,197.0,152.0,82.0,9.0
13637,42332,83.0,5.0,0.0,9.0,18.0,0.0,4.0,0.0,0.0
13638,42333,1286.0,26.0,13.0,85.0,435.0,52.0,15.0,0.0,0.0
13639,42337,2019.0,28.0,164.0,102.0,456.0,52.0,35.0,9.0,2.0
13640,42338,102.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0
13641,42339,798.0,11.0,14.0,34.0,175.0,26.0,27.0,12.0,0.0
13642,42343,1662.0,10.0,123.0,148.0,379.0,26.0,9.0,17.0,0.0
13643,42344,1324.0,18.0,85.0,31.0,181.0,0.0,18.0,0.0,0.0
13644,42345,10853.0,161.0,731.0,486.0,2311.0,612.0,501.0,110.0,11.0
13645,42347,6130.0,85.0,273.0,374.0,1319.0,273.0,187.0,87.0,0.0
13646,42348,5512.0,17.0,300.0,329.0,1387.0,235.0,86.0,18.0,2.0
13647,42349,1098.0,47.0,22.0,90.0,230.0,14.0,3.0,4.0,0.0
13648,42350,1361.0,12.0,44.0,88.0,307.0,56.0,33.0,7.0,0.0
13649,42351,3580.0,31.0,156.0,159.0,1038.0,268.0,128.0,7.0,11.0
13650,42352,2136.0,4.0,115.0,142.0,420.0,90.0,29.0,9.0,0.0
13651,42354,304.0,5.0,11.0,16.0,47.0,12.0,1.0,0.0,0.0
13652,42355,1911.0,0.0,117.0,122.0,481.0,138.0,88.0,0.0,0.0
13653,42356,91.0,0.0,6.0,0.0,0.0,8.0,50.0,0.0,1.0
13654,42361,626.0,0.0,51.0,30.0,200.0,23.0,14.0,0.0,13.0
13655,42366,5413.0,39.0,523.0,243.0,1611.0,371.0,242.0,34.0,24.0
13656,42367,604.0,8.0,25.0,69.0,185.0,16.0,19.0,1.0,0.0
13657,42368,1420.0,0.0,104.0,74.0,303.0,66.0,15.0,0.0,20.0
13658,42369,275.0,4.0,10.0,9.0,71.0,9.0,6.0,0.0,0.0
13659,42370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13660,42371,405.0,9.0,23.0,36.0,136.0,12.0,8.0,0.0,0.0
13661,42372,1682.0,8.0,49.0,73.0,541.0,51.0,75.0,5.0,0.0
13662,42374,268.0,0.0,0.0,4.0,120.0,37.0,0.0,0.0,0.0
13663,42376,6276.0,52.0,309.0,300.0,1383.0,315.0,152.0,72.0,22.0
13664,42378,2865.0,4.0,137.0,98.0,723.0,114.0,70.0,2.0,0.0
13665,42404,2736.0,10.0,195.0,227.0,679.0,80.0,78.0,0.0,4.0
13666,42406,3373.0,4.0,191.0,148.0,542.0,143.0,81.0,0.0,0.0
13667,42408,6186.0,58.0,270.0,492.0,1620.0,306.0,191.0,34.0,4.0
13668,42409,2578.0,19.0,119.0,131.0,636.0,85.0,77.0,24.0,11.0
13669,42410,1555.0,3.0,84.0,69.0,297.0,60.0,54.0,10.0,0.0
13670,42411,1469.0,6.0,81.0,99.0,439.0,41.0,68.0,13.0,6.0
13671,42413,3584.0,15.0,254.0,110.0,752.0,221.0,259.0,7.0,11.0
13672,42420,38088.0,317.0,2398.0,2281.0,7440.0,2740.0,1474.0,353.0,155.0
13673,42431,26721.0,203.0,1823.0,1222.0,5728.0,1906.0,1064.0,220.0,57.0
13674,42436,987.0,34.0,33.0,42.0,244.0,46.0,19.0,0.0,0.0
13675,42437,8999.0,44.0,541.0,530.0,1735.0,412.0,251.0,22.0,0.0
13676,42440,934.0,0.0,49.0,52.0,158.0,34.0,28.0,11.0,0.0
13677,42441,1624.0,0.0,145.0,50.0,366.0,40.0,26.0,10.0,0.0
13678,42442,3017.0,81.0,147.0,194.0,719.0,74.0,112.0,7.0,0.0
13679,42445,11310.0,26.0,361.0,896.0,2545.0,565.0,620.0,63.0,6.0
13680,42450,3857.0,10.0,252.0,195.0,969.0,96.0,44.0,24.0,0.0
13681,42451,885.0,27.0,23.0,149.0,122.0,20.0,0.0,0.0,0.0
13682,42452,2599.0,23.0,147.0,192.0,473.0,176.0,60.0,32.0,0.0
13683,42453,550.0,2.0,22.0,33.0,158.0,20.0,0.0,0.0,0.0
13684,42455,3219.0,30.0,108.0,125.0,601.0,189.0,63.0,32.0,0.0
13685,42456,1413.0,10.0,56.0,89.0,373.0,77.0,43.0,13.0,0.0
13686,42458,1118.0,0.0,85.0,79.0,148.0,96.0,46.0,0.0,0.0
13687,42459,4344.0,18.0,273.0,145.0,898.0,103.0,110.0,46.0,4.0
13688,42461,1100.0,8.0,59.0,74.0,254.0,6.0,15.0,0.0,0.0
13689,42462,1048.0,0.0,59.0,82.0,229.0,78.0,5.0,0.0,50.0
13690,42463,113.0,0.0,0.0,7.0,44.0,0.0,0.0,0.0,0.0
13691,42464,1834.0,22.0,68.0,158.0,449.0,122.0,9.0,24.0,0.0
13692,42501,18020.0,345.0,953.0,1303.0,3595.0,937.0,401.0,99.0,41.0
13693,42503,23408.0,67.0,1357.0,1307.0,5168.0,1833.0,941.0,190.0,163.0
13694,42516,499.0,14.0,18.0,55.0,93.0,19.0,12.0,0.0,0.0
13695,42518,2747.0,0.0,229.0,155.0,413.0,155.0,54.0,89.0,0.0
13696,42519,2841.0,7.0,196.0,201.0,571.0,163.0,58.0,2.0,4.0
13697,42528,1475.0,32.0,63.0,44.0,383.0,68.0,22.0,0.0,14.0
13698,42533,903.0,3.0,63.0,97.0,180.0,54.0,13.0,3.0,0.0
13699,42539,9894.0,110.0,471.0,900.0,1719.0,296.0,342.0,133.0,22.0
13700,42541,586.0,13.0,33.0,14.0,141.0,75.0,24.0,0.0,0.0
13701,42544,5727.0,9.0,236.0,520.0,1587.0,283.0,135.0,64.0,28.0
13702,42553,5050.0,26.0,314.0,362.0,1157.0,250.0,164.0,8.0,10.0
13703,42565,528.0,5.0,24.0,79.0,61.0,14.0,11.0,0.0,7.0
13704,42566,651.0,0.0,87.0,41.0,94.0,0.0,0.0,0.0,0.0
13705,42567,6216.0,106.0,238.0,627.0,1327.0,194.0,97.0,21.0,0.0
13706,42602,10187.0,59.0,432.0,348.0,2173.0,335.0,284.0,55.0,0.0
13707,42603,84.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0
13708,42629,5273.0,138.0,302.0,322.0,1016.0,320.0,141.0,74.0,15.0
13709,42631,76.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
13710,42633,19842.0,327.0,739.0,1402.0,3765.0,584.0,622.0,198.0,0.0
13711,42634,1675.0,20.0,35.0,137.0,282.0,32.0,61.0,0.0,9.0
13712,42635,4871.0,41.0,289.0,745.0,873.0,100.0,58.0,29.0,0.0
13713,42638,149.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
13714,42642,12263.0,158.0,627.0,818.0,2346.0,516.0,329.0,126.0,31.0
13715,42647,3732.0,14.0,191.0,279.0,737.0,33.0,123.0,43.0,0.0
13716,42649,3066.0,0.0,271.0,229.0,598.0,61.0,90.0,0.0,0.0
13717,42653,4210.0,7.0,249.0,331.0,664.0,167.0,51.0,7.0,0.0
13718,42701,50367.0,295.0,2931.0,1794.0,8618.0,4755.0,3202.0,631.0,226.0
13719,42712,1314.0,25.0,28.0,28.0,483.0,37.0,8.0,0.0,0.0
13720,42713,1637.0,30.0,101.0,111.0,374.0,50.0,23.0,8.0,0.0
13721,42715,317.0,5.0,8.0,35.0,58.0,17.0,5.0,0.0,0.0
13722,42716,1601.0,5.0,41.0,81.0,431.0,80.0,78.0,0.0,9.0
13723,42717,6787.0,74.0,385.0,321.0,1544.0,460.0,153.0,28.0,0.0
13724,42718,24399.0,214.0,1089.0,1369.0,5135.0,1312.0,867.0,245.0,137.0
13725,42721,3803.0,32.0,147.0,182.0,784.0,131.0,91.0,23.0,0.0
13726,42722,601.0,12.0,0.0,34.0,163.0,43.0,4.0,14.0,0.0
13727,42724,3992.0,12.0,262.0,193.0,762.0,178.0,110.0,54.0,23.0
13728,42726,5372.0,65.0,242.0,281.0,1135.0,171.0,69.0,26.0,6.0
13729,42728,16327.0,129.0,758.0,1046.0,2822.0,1077.0,613.0,119.0,59.0
13730,42729,1393.0,9.0,55.0,54.0,329.0,86.0,93.0,0.0,0.0
13731,42731,53.0,9.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0
13732,42732,1890.0,45.0,143.0,245.0,385.0,58.0,0.0,14.0,0.0
13733,42733,1332.0,19.0,147.0,99.0,240.0,38.0,22.0,0.0,5.0
13734,42740,1622.0,12.0,114.0,47.0,349.0,119.0,52.0,20.0,0.0
13735,42741,628.0,5.0,23.0,51.0,92.0,24.0,9.0,0.0,0.0
13736,42743,9249.0,103.0,324.0,615.0,2369.0,438.0,201.0,40.0,8.0
13737,42746,2098.0,22.0,48.0,148.0,466.0,67.0,101.0,0.0,0.0
13738,42748,8525.0,100.0,530.0,488.0,2047.0,416.0,182.0,14.0,0.0
13739,42749,5139.0,73.0,331.0,249.0,849.0,275.0,106.0,17.0,0.0
13740,42753,685.0,20.0,21.0,32.0,189.0,21.0,12.0,0.0,0.0
13741,42754,15370.0,169.0,980.0,1115.0,3311.0,480.0,351.0,192.0,50.0
13742,42757,2537.0,39.0,190.0,306.0,553.0,131.0,51.0,8.0,0.0
13743,42758,107.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0
13744,42762,472.0,9.0,0.0,26.0,125.0,0.0,0.0,0.0,0.0
13745,42764,504.0,7.0,25.0,5.0,79.0,10.0,0.0,0.0,0.0
13746,42765,6061.0,97.0,128.0,586.0,1258.0,127.0,117.0,33.0,7.0
13747,42776,3424.0,30.0,138.0,146.0,647.0,106.0,67.0,2.0,8.0
13748,42782,1066.0,0.0,26.0,91.0,292.0,42.0,32.0,12.0,4.0
13749,42784,2428.0,57.0,126.0,224.0,602.0,87.0,42.0,4.0,0.0
13750,42788,405.0,0.0,0.0,0.0,122.0,55.0,0.0,15.0,0.0
13751,43001,2677.0,0.0,175.0,106.0,623.0,289.0,132.0,42.0,7.0
13752,43002,2859.0,0.0,425.0,0.0,132.0,978.0,455.0,111.0,0.0
13753,43003,2429.0,22.0,101.0,84.0,932.0,177.0,48.0,7.0,0.0
13754,43004,24464.0,469.0,1023.0,225.0,3745.0,4270.0,1602.0,394.0,176.0
13755,43005,103.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0
