Zipcode,Land Area (sq mi),Center Point Lat,Center Point Lng
21219,8.207,39.227459,-76.443305
21220,21.553,39.34728,-76.39008
21221,14.766,39.289205,-76.43477
21222,10.962,39.26484,-76.492566
21223,2.632,39.28283,-76.654
21224,9.474,39.27486,-76.542833
21225,6.464,39.226117,-76.615735
21226,9.93,39.208888,-76.562926
21227,11.527,39.23997,-76.67945
21228,15.5,39.272857,-76.747741
21229,5.88,39.284239,-76.691403
21230,6.303,39.266127,-76.623807
21231,0.871,39.2872,-76.591953
21234,12.986,39.393417,-76.534228
21236,8.562,39.388421,-76.48355
21237,11.506,39.341939,-76.495443
21239,3.235,39.367099,-76.589171
21240,4.847,39.174278,-76.671513
21244,13.418,39.334931,-76.776589
21250,0.245,39.255611,-76.711179
21251,0.176,39.344707,-76.581242
21252,0.144,39.393786,-76.607803
21286,8.521,39.411836,-76.573235
21401,19.736,38.98775,-76.5528
21402,1.937,38.986683,-76.472905
21403,9.089,38.942123,-76.489628
21405,0.992,39.02751,-76.556716
21409,13.996,39.018435,-76.442533
21502,89.597,39.643695,-78.755141
21520,61.209,39.624742,-79.30148
21521,23.205,39.551371,-79.041477
21522,2.581,39.610243,-79.227753
21523,0.706,39.481331,-79.07851
21524,3.459,39.707625,-78.801406
21529,3.623,39.703942,-78.767171
21530,56.426,39.67964,-78.546122
21531,61.788,39.643087,-79.428015
21532,77.82,39.649077,-78.984732
21536,99.533,39.65696,-79.165566
21538,17.873,39.409932,-79.22429
21539,34.685,39.560372,-78.949676
21540,0.27,39.478153,-79.062454
21541,26.315,39.542071,-79.380229
21542,0.686,39.596095,-78.949987
21543,1.361,39.656421,-78.960649
21545,14.377,39.704066,-78.854521
21550,203.394,39.389381,-79.390745
21555,105.959,39.575204,-78.562497
21557,26.936,39.536233,-78.92279
21561,92.682,39.491571,-79.194401
21562,28.977,39.513963,-79.040514
21601,109.402,38.79365,-76.081602
21607,18.301,39.132714,-75.854207
21610,1.769,39.367115,-76.072496
21612,5.755,38.751513,-76.275426
21613,155.434,38.502789,-76.078875
21617,109.345,39.049357,-76.044545
21619,9.27,38.942447,-76.265742
21620,116.816,39.200177,-76.097912
21622,54.301,38.414465,-76.159253
21623,37.52,39.124035,-75.966748
21624,1.105,38.844673,-76.269891
21625,41.708,38.873205,-75.996027
21626,29.062,38.341359,-76.098361
21627,1.403,38.233028,-76.046336
21628,1.056,39.233174,-75.92205
21629,82.878,38.858672,-75.825079
21631,26.079,38.582391,-75.938981
21632,74.1,38.731398,-75.772428
21634,4.707,38.292164,-76.199153
21635,30.752,39.334791,-75.846625
21636,22.088,39.025292,-75.802806
21638,9.776,38.940201,-76.207604
21639,32.828,38.958728,-75.782496
21640,27.65,39.068141,-75.820948
21641,0.088,38.917919,-75.940213
21643,47.639,38.645582,-75.869896
21644,4.301,39.112428,-75.873521
21645,38.085,39.315819,-75.956165
21647,3.301,38.812385,-76.283079
21648,17.619,38.485356,-76.23933
21649,17.034,39.132893,-75.770684
21650,11.072,39.314376,-75.817023
21651,38.937,39.256085,-75.851523
21652,0.599,38.703188,-76.274135
21653,0.174,38.750464,-76.179733
21654,10.97,38.688756,-76.127833
21655,53.007,38.744968,-75.912768
21657,24.892,38.968814,-75.98614
21658,39.376,38.945576,-76.143257
21659,47.966,38.589881,-75.767427
21660,33.085,38.95575,-75.890107
21661,32.417,39.096121,-76.219488
21662,7.987,38.710588,-76.208346
21663,12.224,38.788286,-76.228656
21664,0.433,38.607081,-75.944694
21665,4.084,38.7518,-76.332597
21666,21.879,38.940139,-76.33579
21667,5.885,39.350621,-76.042108
21668,49.656,39.191191,-75.853
21669,12.405,38.460081,-76.285161
21671,2.113,38.695574,-76.335128
21672,9.64,38.271699,-76.052704
21673,51.673,38.642285,-76.043492
21675,3.256,38.288979,-76.0896
21676,6.281,38.773206,-76.353189
21677,9.335,38.472182,-76.173844
21678,37.573,39.309161,-76.098792
21679,8.948,38.920478,-76.094115
21701,38.931,39.443557,-77.332934
21702,40.399,39.479136,-77.442989
21703,33.258,39.367031,-77.473482
21704,26.166,39.354881,-77.3759
21705,0.024,39.40886,-77.410008
21710,25.556,39.307996,-77.432009
21711,23.855,39.668396,-78.019569
21713,42.238,39.529683,-77.675671
21714,0.029,39.419295,-77.504419
21716,3.226,39.314453,-77.620019
21717,0.365,39.338668,-77.43704
21718,0.454,39.393497,-77.627788
21719,3.361,39.707956,-77.494228
21722,59.35,39.66205,-77.919911
21723,3.05,39.329107,-77.002611
21727,31.995,39.68862,-77.329249
21733,6.044,39.549303,-77.758487
21734,0.226,39.607817,-77.707835
21737,5.089,39.24826,-77.027125
21738,7.272,39.279844,-77.026706
21740,69.843,39.631901,-77.743885
21742,50.464,39.678219,-77.65272
21746,0.36,39.565064,-77.711467
21750,60.373,39.662262,-78.235975
21754,23.722,39.332115,-77.316212
21755,34.444,39.359655,-77.568128
21756,20.888,39.462722,-77.70403
21757,37.65,39.593861,-77.258139
21758,32.444,39.353205,-77.656813
21762,0.368,39.48083,-77.247089
21766,37.801,39.670471,-78.38789
21767,0.285,39.697132,-77.747473
21769,40.791,39.442449,-77.568921
21770,11.04,39.350189,-77.25624
21771,85.065,39.394652,-77.163984
21773,38.719,39.542655,-77.551543
21774,14.398,39.410304,-77.268909
21776,35.21,39.517975,-77.099688
21777,2.184,39.27131,-77.519376
21778,17.531,39.615806,-77.328421
21779,8.962,39.426819,-77.651635
21780,22.487,39.677417,-77.465582
21781,0.253,39.571073,-77.759648
21782,29.987,39.456826,-77.762369
21783,44.902,39.651841,-77.553573
21784,57.533,39.401084,-76.973736
21787,57.455,39.67763,-77.172591
21788,66.759,39.589979,-77.413861
21790,3.918,39.260865,-77.484901
21791,49.295,39.533053,-77.18856
21793,20.406,39.493618,-77.344122
21794,8.728,39.298422,-76.966129
21795,30.204,39.580609,-77.823698
21797,43.283,39.328183,-77.071411
21798,16.544,39.536366,-77.302027
21801,42.337,38.3823,-75.639576
21802,0.053,38.344771,-75.582696
21804,74.289,38.314082,-75.532106
21810,9.654,38.299722,-75.707114
21811,100.673,38.318877,-75.216741
21813,24.809,38.424217,-75.155464
21814,3.706,38.293076,-75.899296
21817,14.641,37.981025,-75.836069
21821,10.924,38.164595,-75.91666
21822,28.241,38.280813,-75.636084
21824,2.198,37.980774,-76.036546
21826,4.411,38.31695,-75.626463
21829,18.213,38.097659,-75.371456
21830,31.317,38.402166,-75.737946
21835,8.042,38.531887,-75.948459
21837,44.412,38.454582,-75.766301
21838,53.451,38.017906,-75.73792
21840,5.234,38.248736,-75.900009
21841,30.825,38.246944,-75.295806
21842,8.889,38.350536,-75.12888
21849,34.755,38.377348,-75.462118
21850,31.081,38.361731,-75.397078
21851,105.729,38.079869,-75.542444
21853,118.997,38.20354,-75.720887
21856,35.027,38.330729,-75.794885
21861,2.621,38.536434,-75.727324
21862,1.29,38.398054,-75.226142
21863,115.854,38.187913,-75.399041
21864,21.269,38.031572,-75.405812
21865,16.144,38.287338,-75.841179
21866,0.123,37.967128,-76.021365
21867,0.274,38.109665,-75.793678
21869,94.816,38.438227,-75.896268
21871,67.787,38.093785,-75.735688
21872,18.073,38.41513,-75.29926
21874,26.785,38.391283,-75.351965
21875,23.47,38.439999,-75.544695
21890,0.132,38.157317,-75.704343
21901,49.189,39.585407,-75.958955
21902,0.804,39.551971,-76.063147
21903,12.133,39.573438,-76.039062
21904,23.785,39.615489,-76.067965
21911,37.199,39.695244,-76.03266
21912,31.545,39.419414,-75.818631
21913,0.451,39.404599,-75.867957
21914,0.736,39.572339,-75.978486
21915,25.327,39.496147,-75.848168
21916,0.091,39.641288,-75.861562
21917,7.824,39.671632,-76.097397
21918,17.661,39.678193,-76.175883
21919,43.524,39.418555,-75.933718
21920,0.498,39.657498,-75.828326
21921,94.58,39.627145,-75.859891
21930,0.736,39.37566,-75.887993
22003,12.448,38.829817,-77.215318
22015,8.379,38.787813,-77.278978
22025,6.81,38.597728,-77.339458
22026,8.065,38.560041,-77.296214
22027,0.647,38.894853,-77.223048
22030,18.875,38.837185,-77.34048
22031,6.825,38.858916,-77.260258
22032,7.405,38.817797,-77.290205
22033,7.581,38.875218,-77.384713
22035,0.173,38.854727,-77.356967
22039,23.627,38.755963,-77.314172
22041,2.79,38.849321,-77.141472
22042,6.604,38.865024,-77.197125
22043,4.761,38.900858,-77.19588
22044,2.187,38.862044,-77.154372
22046,2.822,38.886334,-77.180975
22060,13.02,38.693555,-77.153213
22066,26.975,39.012385,-77.301968
22079,29.243,38.674606,-77.209739
22101,13.639,38.940203,-77.164882
22102,10.479,38.95095,-77.229544
22124,10.136,38.894871,-77.329515
22125,0.151,38.681862,-77.26249
22134,23.675,38.521689,-77.385058
22150,7.514,38.772863,-77.186523
22151,5.106,38.804093,-77.207804
22152,5.956,38.774493,-77.232029
22153,8.877,38.744969,-77.23564
22172,12.624,38.565029,-77.370407
22180,5.807,38.895439,-77.256133
22181,5.693,38.906651,-77.293388
22182,11.768,38.938421,-77.27552
22185,0.064,38.874605,-77.304029
22191,15.808,38.622914,-77.262938
22192,18.543,38.683699,-77.314673
22193,17.679,38.644195,-77.352
22201,2.338,38.886565,-77.095231
22202,3.871,38.856868,-77.051492
22203,1.534,38.873718,-77.117325
22204,4.117,38.860791,-77.098972
22205,2.707,38.883501,-77.139537
22206,2.042,38.843919,-77.089398
22207,6.451,38.906665,-77.124238
22209,0.6,38.895023,-77.075464
22211,1.747,38.88011,-77.070778
22213,0.582,38.895087,-77.162511
22214,0.04,38.868818,-77.073967
22301,1.4,38.819893,-77.059582
22302,2.25,38.827888,-77.083132
22303,1.451,38.79438,-77.078837
22304,4.635,38.813169,-77.112139
22305,1.343,38.836463,-77.062098
22306,7.241,38.755738,-77.097779
22307,2.903,38.771996,-77.057275
22308,4.494,38.733509,-77.061076
22309,7.534,38.720336,-77.106155
22310,7.17,38.784071,-77.122823
22311,1.539,38.83362,-77.125462
22312,5.366,38.815789,-77.154271
22314,3.812,38.806853,-77.056374
22315,5.466,38.758337,-77.151192
22401,10.441,38.299272,-77.486658
22405,52.739,38.313604,-77.403928
22406,72.623,38.399767,-77.54731
22407,56.703,38.283474,-77.575684
22408,45.916,38.220271,-77.443653
22427,152.379,38.093146,-77.271122
22432,4.135,37.869524,-76.342347
22433,4.192,38.367057,-77.859386
22435,25.546,37.966791,-76.572106
22436,28.542,38.084168,-77.117456
22437,41.463,37.786258,-76.803286
22438,41.491,38.041022,-76.980741
22443,61.005,38.169514,-76.986805
22448,4.206,38.336332,-77.028442
22454,40.654,37.844032,-76.833646
22460,57.668,37.869283,-76.607359
22469,31.147,38.082265,-76.650303
22473,112.531,37.887476,-76.420749
22476,17.519,38.051097,-77.072623
22480,2.556,37.662536,-76.412242
22482,30.458,37.735631,-76.346113
22485,175.623,38.277049,-77.162769
22488,27.135,38.049455,-76.587481
22503,87.993,37.750474,-76.515326
22504,9.075,37.768923,-76.72068
22508,55.394,38.313187,-77.798472
22509,11.477,38.120518,-77.079949
22511,14.117,37.991033,-76.504028
22514,87.039,38.008001,-77.32938
22520,91.477,38.121783,-76.803458
22529,11.037,38.011551,-76.689548
22530,1.504,37.897826,-76.293047
22534,33.94,38.077216,-77.672105
22535,9.582,38.154753,-77.162537
22538,13.246,38.192176,-77.262184
22539,17.028,37.860613,-76.286036
22542,20.666,38.293517,-77.880863
22546,162.304,37.942668,-77.448666
22548,0.999,37.815803,-76.704785
22551,173.822,38.169838,-77.700023
22553,44.63,38.271202,-77.649295
22554,66.358,38.427352,-77.367672
22556,31.584,38.468925,-77.515244
22560,91.18,37.91585,-76.961086
22567,47.295,38.237857,-77.927575
22572,138.475,37.965301,-76.771067
22576,11.017,37.671046,-76.4557
22578,18.583,37.636571,-76.356134
22579,0.841,37.795598,-76.314938
22580,89.779,38.109182,-77.445683
22601,9.872,39.174468,-78.173406
22602,110.243,39.144249,-78.284807
22603,98.035,39.269354,-78.21327
22610,51.628,38.824656,-78.279143
22611,80.803,39.168882,-77.984613
22620,45.749,39.068186,-78.032279
22623,1.214,38.848927,-78.140663
22624,19.285,39.269784,-78.091841
22625,43.823,39.376805,-78.309326
22627,32.797,38.757918,-78.144569
22630,130.578,38.930914,-78.17648
22637,44.536,39.256917,-78.352305
22639,18.671,38.813779,-78.019064
22640,23.602,38.811028,-78.14057
22641,6.696,39.08546,-78.385706
22642,51.067,38.946949,-78.012043
22643,5.74,38.885375,-77.983519
22644,37.562,38.949772,-78.486478
22645,35.664,39.019181,-78.274706
22646,1.965,39.072518,-78.050929
22650,28.688,38.765084,-78.364632
22652,70.29,38.840091,-78.431748
22654,61.845,38.988131,-78.5724
22655,35.19,39.068321,-78.209535
22656,8.384,39.219255,-78.089345
22657,61.929,39.002622,-78.376111
22660,9.187,38.944124,-78.431478
22663,22.075,39.052545,-78.11232
22664,49.986,38.888919,-78.532453
22701,163.421,38.438777,-77.996261
22709,12.868,38.328731,-78.213737
22711,2.308,38.467129,-78.274978
22712,36.22,38.564008,-77.757247
22713,26.653,38.560716,-78.118816
22714,22.325,38.519671,-77.895419
22715,9.07,38.413954,-78.184695
22716,25.015,38.62999,-78.103016
22718,24.552,38.477181,-77.82746
22719,20.356,38.534889,-78.281252
22720,20.668,38.474956,-77.644107
22722,3.518,38.46625,-78.227059
22723,4.265,38.334605,-78.380361
22724,21.098,38.614645,-77.893981
22726,15.767,38.3982,-77.816535
22727,101.138,38.407594,-78.295292
22728,45.237,38.596544,-77.675692
22729,5.527,38.374194,-78.017758
22730,3.4,38.374423,-78.15846
22731,0.887,38.336564,-78.257331
22732,1.691,38.31463,-78.189884
22733,47.484,38.33326,-78.046145
22734,30.042,38.52618,-77.794566
22735,33.194,38.476865,-78.174258
22736,28.822,38.398165,-77.704567
22737,40.293,38.580891,-78.01412
22738,27.001,38.293931,-78.280931
22740,78.954,38.64569,-78.286953
22741,8.309,38.426443,-77.868389
22742,22.161,38.466332,-77.715072
22743,60.843,38.540055,-78.38142
22747,38.801,38.709056,-78.165674
22749,19.248,38.619655,-78.180235
22801,32.469,38.403645,-78.875125
22802,90.492,38.494378,-78.863123
22807,0.433,38.43397,-78.86787
22810,24.945,38.827091,-78.796534
22811,31.675,38.811318,-78.992036
22812,43.047,38.378179,-79.027051
22815,71.884,38.712509,-78.841209
22820,22.501,38.704836,-79.019048
22821,81.769,38.480717,-79.128767
22824,85.999,38.836074,-78.631822
22827,136.371,38.410693,-78.59644
22830,112.55,38.66726,-78.975031
22831,60.635,38.576502,-79.076242
22832,24.392,38.454916,-78.759702
22834,17.77,38.559256,-78.860046
22835,150.651,38.669963,-78.453689
22840,26.375,38.425444,-78.722824
22841,31.26,38.341793,-78.892489
22842,72.465,38.778048,-78.699661
22843,113.187,38.387148,-79.142634
22844,48.498,38.655841,-78.661856
22845,1.321,38.786332,-78.8164
22846,11.122,38.389348,-78.78624
22847,20.759,38.730637,-78.717385
22849,46.984,38.525324,-78.629627
22850,12.046,38.559676,-78.924344
22851,55.183,38.563053,-78.512907
22853,36.479,38.651705,-78.758708
22901,52.15,38.087705,-78.552744
22902,62.781,37.910276,-78.52212
22903,75.654,38.006972,-78.59506
22904,0.642,38.031957,-78.52403
22911,51.062,38.097005,-78.410147
22920,75.663,37.96879,-78.805505
22922,50.573,37.693701,-78.921765
22923,50.308,38.189313,-78.31668
22931,18.168,37.898913,-78.727451
22932,108.361,38.147507,-78.696458
22935,21.524,38.253952,-78.562665
22936,36.433,38.159998,-78.499128
22937,45.677,37.797229,-78.619207
22938,42.458,37.865862,-78.794527
22939,16.705,38.105779,-78.974031
22940,31.439,38.159742,-78.556161
22942,111.743,38.101443,-78.202129
22943,5.681,38.040171,-78.778343
22946,4.295,37.858585,-78.571382
22947,43.689,38.043989,-78.324721
22948,5.692,38.363165,-78.128968
22949,36.79,37.789079,-78.88344
22952,49.134,37.963562,-78.962741
22958,29.05,37.892769,-78.894292
22959,38.857,37.937275,-78.656588
22960,128.276,38.219183,-78.072698
22963,121.706,37.848104,-78.305112
22964,7.456,37.711767,-78.975773
22967,78.001,37.797305,-79.014082
22968,38.551,38.240602,-78.400888
22969,43.677,37.797482,-78.693383
22971,53.749,37.745121,-78.793177
22972,14.297,38.215776,-78.230285
22973,102.297,38.335895,-78.478685
22974,40.341,37.972582,-78.284455
22976,38.682,37.812764,-79.056685
22980,74.333,38.099858,-78.880549
22989,1.471,38.288665,-78.131074
23002,259.745,37.35106,-77.967875
23004,39.457,37.688288,-78.399202
23005,67.356,37.759696,-77.48187
23009,77.704,37.820938,-77.181166
23011,21.82,37.477354,-76.81245
23015,81.25,37.929812,-77.626248
23021,3.577,37.389948,-76.373522
23022,26.137,37.731004,-78.263155
23023,19.972,37.768949,-76.963741
23024,105.987,37.927752,-77.779274
23025,1.3,37.41516,-76.362416
23027,45.588,37.646476,-78.130174
23030,147.763,37.345958,-77.055314
23032,17.018,37.655782,-76.669215
23035,14.707,37.489338,-76.390866
23038,74.959,37.753464,-78.148789
23039,14.809,37.656565,-77.812465
23040,147.349,37.501366,-78.251847
23043,7.52,37.562083,-76.350276
23045,2.43,37.425348,-76.268808
23047,47.418,37.843384,-77.473917
23050,4.137,37.497896,-76.426349
23055,15.515,37.768214,-78.217011
23056,5.962,37.35648,-76.362611
23059,45.922,37.702234,-77.574005
23060,15.17,37.656139,-77.537854
23061,156.616,37.427731,-76.537584
23062,1.442,37.262931,-76.507489
23063,100.276,37.712553,-78.00613
23064,0.344,37.496862,-76.299383
23065,21.696,37.805959,-77.932428
23066,2.015,37.495638,-76.28658
23068,0.871,37.500686,-76.335139
23069,54.527,37.771537,-77.322377
23070,2.888,37.552199,-76.388985
23071,11.98,37.545428,-76.448594
23072,36.765,37.290444,-76.44779
23075,4.584,37.557876,-77.31314
23076,3.781,37.478376,-76.300342
23079,21.186,37.716884,-76.67474
23083,56.839,37.308039,-78.117329
23084,41.206,37.884931,-78.115047
23085,43.049,37.715457,-76.831989
23086,82.656,37.668573,-77.054414
23089,60.608,37.455795,-76.903501
23091,23.179,37.650958,-76.799018
23092,4.906,37.606769,-76.514748
23093,208.652,38.004167,-78.040057
23102,29.673,37.708119,-77.828654
23103,37.42,37.648034,-77.72364
23106,26.913,37.716107,-77.201511
23108,12.753,37.644741,-76.734614
23109,17.19,37.432744,-76.332511
23110,22.129,37.58282,-76.771108
23111,78.1,37.613551,-77.243019
23112,32.381,37.433405,-77.662862
23113,35.394,37.538846,-77.679628
23114,11.265,37.482226,-77.659771
23115,5.506,37.811023,-76.91442
23116,62.846,37.675649,-77.336708
23117,136.787,37.981999,-77.873976
23119,3.301,37.448174,-76.277178
23120,63.885,37.42208,-77.78137
23123,40.917,37.651834,-78.301142
23124,54.511,37.550924,-77.043956
23125,2.178,37.327127,-76.28083
23126,22.335,37.923461,-77.144316
23128,11.646,37.436067,-76.432958
23129,4.019,37.68163,-77.77042
23130,5.925,37.387286,-76.259439
23138,8.383,37.342651,-76.304324
23139,239.098,37.545988,-77.936728
23140,74.924,37.435013,-77.038311
23141,36.36,37.52869,-77.156144
23146,33.473,37.73149,-77.704529
23148,64.923,37.846428,-77.05464
23149,50.452,37.575671,-76.609283
23150,29.786,37.501141,-77.252581
23153,13.218,37.770805,-77.947259
23156,39.95,37.521141,-76.706618
23160,3.768,37.628163,-77.845916
23161,10.845,37.715706,-76.935229
23163,1.979,37.357691,-76.309595
23168,23.319,37.395757,-76.82511
23169,9.323,37.603451,-76.457239
23173,0.407,37.577676,-77.536969
23175,16.284,37.654869,-76.624357
23176,4.325,37.572941,-76.414976
23177,20.425,37.755009,-77.014493
23180,10.152,37.702428,-76.615265
23181,65.476,37.597491,-76.88906
23185,56.035,37.228498,-76.718509
23187,0.097,37.268856,-76.720941
23188,98.024,37.342936,-76.763853
23192,76.203,37.820363,-77.680814
23219,1.534,37.539769,-77.435528
23220,4.805,37.549349,-77.460606
23221,3.302,37.553306,-77.493558
23222,8.302,37.582968,-77.418907
23223,16.849,37.557767,-77.378886
23224,11.662,37.497603,-77.467429
23225,14.299,37.518624,-77.512937
23226,5.903,37.579912,-77.523347
23227,11.374,37.611292,-77.438188
23228,11.199,37.626617,-77.492834
23229,14.276,37.586772,-77.574165
23230,4.17,37.586639,-77.489122
23231,88.304,37.442204,-77.314931
23233,12.354,37.646431,-77.624235
23234,19.804,37.451423,-77.47066
23235,17.466,37.51457,-77.564758
23236,14.404,37.47581,-77.585285
23237,20.446,37.400878,-77.449054
23238,21.468,37.595612,-77.647606
23250,3.128,37.504764,-77.320915
23294,4.138,37.631281,-77.542534
23301,27.236,37.681259,-75.633464
23302,3.325,37.86567,-75.520915
23303,7.114,37.911355,-75.504972
23304,0.182,36.996135,-76.572107
23306,14.581,37.56107,-75.872026
23307,7.792,37.432039,-75.871157
23308,33.002,37.838625,-75.660124
