,Zipcode,Center Point Lat,Center Point Lng,ID,Gmaps Lat,Gmaps Lon
27450,78934,29.693467,-96.557698,1.0,29.6501496,-96.55698819999999
27451,78935,29.695487,-96.424126,0.0,29.7025606,-96.429036
27452,78938,29.806557,-96.686537,0.0,29.8331599,-96.7012424
27453,78940,29.940125,-96.658827,0.0,29.9203507,-96.6851982
27454,78941,29.727617,-97.15845,0.0,29.7574106,-97.1574784
27455,78942,30.167624,-96.923038,0.0,30.185302,-96.89944949999999
27456,78943,29.708998,-96.615598,0.0,29.6971903,-96.5970262
27457,78944,30.027584,-96.496486,0.0,30.0100109,-96.5036433
27458,78945,29.912267,-96.889573,1.0,29.9334606,-96.8779926
27459,78946,30.188404,-96.778991,0.0,30.2488827,-96.7815237
27460,78947,30.420154,-97.035831,0.0,30.3792129,-97.1359377
27461,78948,30.321105,-96.976365,0.0,30.3076203,-96.974604
27462,78949,29.833182,-97.087403,0.0,29.8518614,-97.1144039
27463,78950,29.904948,-96.482617,0.0,29.8828295,-96.5143087
27464,78951,29.58728300000001,-96.824373,0.0,29.6022799,-96.83057769999999
27465,78953,29.844013,-97.357996,0.0,29.840065,-97.33005299999999
27466,78954,30.043016,-96.699188,0.0,30.058443,-96.6851982
27467,78956,29.686272,-96.933626,0.0,29.6766685,-96.9423844
27468,78957,30.013897,-97.182124,1.0,30.0117705,-97.1359377
27469,78959,29.700745,-97.301328,0.0,29.7042687,-97.286868
27470,78962,29.657572,-96.733177,1.0,29.6657423,-96.7065914
27471,78963,29.91692,-97.028763,0.0,29.9145971,-97.0175879
27472,79001,35.339757,-102.794987,0.0,35.4433106,-102.8514837
27473,79003,35.581845,-100.068724,0.0,35.5695564,-100.0695367
27474,79005,36.380233,-100.507442,0.0,36.4489614,-100.4846227
27475,79007,35.706836,-101.398799,2.0,35.6976114,-101.4112049
27476,79009,34.533282,-102.879628,0.0,34.5474307,-102.9205295
27477,79010,35.45166500000001,-102.140733,0.0,35.4580118,-102.197583
27478,79011,35.63422,-100.231976,0.0,35.6113632,-100.2151578
27479,79012,35.264761,-102.127678,0.0,35.2607913,-102.1175404
27480,79013,36.038768,-102.003123,0.0,36.0538527,-101.9975866
27481,79014,35.908257,-100.285338,1.0,35.9022267,-100.3497895
27482,79015,34.937472,-101.916036,0.0,34.9320346,-101.9348069
27483,79016,34.983418,-101.918682,0.0,34.9808062,-101.9155523
27484,79018,35.748254,-102.213391,0.0,35.69294,-102.3234816
27485,79019,35.0071,-101.394035,0.0,34.9849838,-101.3885001
27486,79021,33.984844,-102.027747,0.0,33.9500835,-102.0004411
27487,79022,36.098125,-102.60691,1.0,36.0167419,-102.7135121
27488,79024,36.439773,-100.369084,0.0,36.4744458,-100.3161126
27489,79025,34.940988,-102.205885,0.0,34.9092136,-102.202894
27490,79027,34.408048,-102.419542,1.0,34.4501552,-102.3922135
27491,79029,35.90196599999999,-102.025897,1.0,35.8738937,-102.026135
27492,79031,34.270256,-102.449583,0.0,34.2463766,-102.4609873
27493,79032,34.282885,-101.941418,0.0,34.2824867,-101.9009361
27494,79033,36.33004,-100.983997,0.0,36.308753,-100.9693968
27495,79034,36.359771,-100.157216,0.0,36.3944789,-100.1255164
27496,79035,34.690472,-102.784877,1.0,34.6734397,-102.7594847
27497,79036,35.612828,-101.547377,0.0,35.6413561,-101.5475409
27498,79039,35.259837,-101.096311,0.0,35.2711377,-101.1164452
27499,79040,36.318349,-101.559411,0.0,36.3006802,-101.6157773
27500,79041,34.043255,-101.931966,0.0,34.0581257,-101.9348069
27501,79042,34.741356,-101.911489,0.0,34.742916,-101.866362
27502,79043,34.368347,-102.134819,0.0,34.3664204,-102.1404037
27503,79044,35.863447,-102.367722,0.0,35.8458095,-102.3005803
27504,79045,34.914806,-102.554528,2.0,35.0017354,-102.5298028
27505,79046,36.163536,-100.121753,0.0,36.1210133,-100.0583451
27506,79051,36.483086,-102.259356,0.0,36.4804982,-102.2662372
27507,79052,34.361819,-101.742898,0.0,34.3587011,-101.7751709
27508,79053,34.408017,-102.579402,0.0,34.3860608,-102.6114951
27509,79054,35.374819,-100.821516,0.0,35.4182798,-100.8112885
27510,79056,36.223812,-100.211576,0.0,36.1994141,-100.1479182
27511,79057,35.246,-100.642178,0.0,35.2252614,-100.6647101
27512,79058,35.5795,-101.855136,0.0,35.5981578,-101.8777664
27513,79059,35.830763,-100.765905,0.0,35.7369722,-100.7548851
27514,79061,35.524915,-100.442492,0.0,35.5014659,-100.4846227
27515,79062,36.030479,-101.507597,0.0,35.9902063,-101.5020752
27516,79063,34.531086,-102.09627,0.0,34.497538,-102.1404037
27517,79064,34.195479,-102.119153,0.0,34.1912976,-102.1404037
27518,79065,35.541234,-100.906572,1.0,35.5477222,-100.9354944
27519,79068,35.346662,-101.444262,0.0,35.323655,-101.47935
27520,79070,36.269876,-100.794038,1.0,36.2145432,-100.7097867
27521,79072,34.169757000000004,-101.73385,2.0,34.1636756,-101.7523854
27522,79078,35.720483,-101.580709,0.0,35.7227683,-101.5418566
27523,79079,35.20898,-100.242918,1.0,35.1773052,-100.2151578
27524,79080,35.74865,-101.213702,0.0,35.6953876,-101.207047
27525,79081,36.24162000000001,-101.218409,1.0,36.2115427,-101.207047
27526,79082,34.224256,-102.287745,0.0,34.209188,-102.2891314
27527,79083,35.88617199999999,-101.515093,0.0,36.0226221,-101.3885001
27528,79084,36.276881,-101.996725,0.0,36.3024625,-102.026135
27529,79085,34.740717,-102.514426,0.0,34.727735,-102.5011247
27530,79086,36.045957,-101.783727,0.0,36.0730279,-101.7523854
27531,79087,36.2878,-102.913883,0.0,36.2909311,-102.9435536
27532,79088,34.580896,-101.697218,1.0,34.6013881,-101.7523854
27533,79091,34.897796,-102.126227,0.0,34.8728377,-102.1461203
27534,79092,35.312969,-102.446391,0.0,35.290412,-102.4609873
27535,79093,36.289912,-101.033947,0.0,36.2810372,-101.0372376
27536,79094,34.840077,-101.5097,0.0,34.8610125,-101.5475409
27537,79095,34.90404,-100.20826,1.0,34.9157801,-100.2151578
27538,79096,35.437391,-100.196706,1.0,35.4380151,-100.2151578
27539,79097,35.435886,-101.17836,0.0,35.4598173,-101.1843887
27540,79098,35.15335,-102.216656,0.0,35.24212430000001,-102.3005803
27541,79101,35.206031,-101.839602,0.0,35.2045402,-101.8407065
27542,79102,35.19634,-101.86625,0.0,35.200809,-101.8236063
27543,79103,35.177308000000004,-101.794475,0.0,35.1870672,-101.8038663
27544,79104,35.202967,-101.788728,0.0,35.2011859,-101.7922632
27545,79105,35.691238,-101.820831,0.0,35.6648088,-101.8036596
27546,79106,35.203066,-101.895003,6.0,35.2018872,-101.8948754
27547,79107,35.230592,-101.802502,0.0,35.2374293,-101.8093583
27548,79108,35.307898,-101.690933,0.0,35.3165956,-101.7751709
27549,79109,35.166416,-101.886423,0.0,35.1633874,-101.900579
27550,79110,35.145027,-101.876107,0.0,35.1379772,-101.8834691
27551,79111,35.220415,-101.708183,0.0,35.2220615,-101.6897511
27552,79118,35.106367,-101.739911,0.0,35.1042931,-101.7296049
27553,79119,35.109084,-102.017887,1.0,35.120627,-102.0032957
27554,79121,35.174701,-101.929717,0.0,35.17681280000001,-101.9291015
27555,79124,35.26692,-101.958417,2.0,35.2552151,-101.9576317
27556,79201,34.437766,-100.280962,1.0,34.4705452,-100.3048897
27557,79220,33.753501,-100.794632,0.0,33.7473355,-100.7774424
27558,79225,34.255931,-99.515204,1.0,34.204424,-99.5228528
27559,79226,34.90076,-100.994549,0.0,34.9875355,-100.8903099
27560,79227,33.899685,-99.769784,0.0,33.8504584,-99.8124935
27561,79229,33.665706,-100.676563,0.0,33.6707457,-100.6421799
27562,79230,34.702273,-100.069222,0.0,34.6884611,-100.0583451
27563,79231,33.906379,-101.070036,0.0,33.9537247,-101.0598617
27564,79233,34.520996000000004,-100.525648,0.0,34.51508020000001,-100.5521142
27565,79234,34.230443,-100.935228,0.0,34.2158684,-100.9580947
27566,79235,33.961932,-101.246145,0.0,33.9513162,-101.207047
27567,79236,33.710684,-100.384217,0.0,33.6720241,-100.1031202
27568,79237,34.918283,-100.645545,0.0,34.8848373,-100.5746224
27569,79239,34.655623,-100.763893,0.0,34.6306224,-100.7323332
27570,79240,34.886066,-100.779931,0.0,34.8936599,-100.7830826
27571,79241,34.179633,-101.387813,1.0,34.1897591,-101.47935
27572,79243,33.774479,-100.990114,0.0,33.7714174,-101.0033112
27573,79244,34.030397,-100.843759,0.0,34.0520581,-100.8225732
27574,79245,34.855771999999995,-100.510098,0.0,34.6980183,-100.4621366
27575,79247,34.329813,-99.409069,0.0,34.3446998,-99.4207
27576,79248,33.994322,-100.287247,0.0,33.9828684,-100.3497895
27577,79250,33.877689000000004,-101.594755,0.0,33.8535337,-101.5475409
27578,79251,34.943421,-100.451566,0.0,34.9639657,-100.417181
27579,79252,34.304334999999995,-99.818916,1.0,34.3319523,-99.85714159999999
27580,79255,34.349913,-101.050762,0.0,34.4072106,-101.0259275
27581,79256,33.900389000000004,-100.745875,0.0,33.9038081,-100.7548851
27582,79257,34.457478,-101.287161,0.0,34.4302363,-101.2523792
27583,79258,34.228291,-101.288735,0.0,34.2266053,-101.3204164
